ID,Name,CountryFixed,DOB,Season,Squad,Comp,LgRank,MP,Gls,LaLiga or Prem
cbec0059,Martin,Spain,1999,2,3,"['1. Primeira Liga', '2. Segunda División', '1. La Liga']","['5th', '14th', '17th']",19,0.0,1
cbec1196,Jaromir-Zmrhal,Czech Republic,1993,9,3,"['1. First League', '1. First League', '1. First League', '1. First League', '1. First League', '1. First League', '1. First League', '1. First League', '1. Serie A', '2. Serie B', '1. First League']","['7th', '13th', '11th', '5th', '1st', '2nd', '1st', '1st', '19th', '7th', '11th']",233,32.0,0
cc18ff4c,Mauro-Zarate,Argentina,1987,14,11,"['1. Premier League', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Premier League', '1. Premier League', '1. Premier League', '1. Serie A', '1. Serie A', '1. Premier League', '1. Primera Div', '1. Primera Div', '1. Primera Div', '1. Série A', '1. Primera Div']","['19th', '10th', '12th', '5th', '6th', '7th', '20th', '12th', '7th', '5th', '8th', '17th', '14th', '3rd', '1st', '8th', '13th']",273,60.0,1
cc1a0c57,Jeroen-Zoet,Netherlands,1991,12,5,"['1. Eredivisie', '1. Eredivisie', '2. Eerste Divisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Serie A', '1. Serie A', '1. Serie A']","['9th', '14th', '10th', '4th', '1st', '1st', '3rd', '1st', '2nd', '4th', '6th', '15th', '16th', '14th']",292,0.0,0
cc1f924c,Stelios-Malezas,Greece,1985,15,4,"['1. Alpha Ethniki', '1. Super League', '1. Super League', '1. Super League', '1. Super League', '1. Super League', '1. Super League', '1. Bundesliga', '2. 2. Bundesliga', '1. Super League', '1. Super League', '1. Super League', '1. Super League', '1. Super League', '1. Super League']","['6th', '6th', '9th', '2nd', '3rd', '4th', '3rd', '17th', '6th', '7th', '4th', '2nd', '2nd', '1st', '13th']",221,5.0,0
cc29324e,Alejandro-Arribas,Spain,1989,14,7,"['2. Segunda División', '2. Segunda División', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. Liga MX', '1. Liga MX', '2. Segunda División', '2. Segunda División', '2. Segunda División', '1. Liga MX', '1. Liga MX']","['11th', '2nd', '15th', '16th', '18th', '5th', '15th', '16th', '18th', '14th', '9th', '15th', '13th', '7th', '18th', '11th']",339,11.0,1
cc2d7ad5,Charlie-Taylor,England,1993,12,6,"['4. League Two', '2. Championship', '1. Premier League', '4. League Two', '4. League Two', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship']","['18th', '14th', '4th', '17th', '4th', '15th', '13th', '7th', '7th', '15th', '10th', '17th', '18th', '4th']",282,3.0,1
cc2d9767,Raul-Dominguez,Spain,1986,2,1,"['1. La Liga', '2. Segunda División']","['10th', '10th']",2,0.0,1
cc2dd8a5,Juan-Cruz,Spain,2000,4,2,"['1. La Liga', '2. Segunda División', '2. Segunda División', '1. La Liga']","['20th', '14th', '12th', '5th']",4,0.0,1
cc3477f4,Gabriel-Paletta,Italy,1986,13,6,"['1. Premier League', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Super League', '1. Super League', '2. Serie B', '2. Serie B']","['3rd', '12th', '8th', '10th', '6th', '20th', '10th', '13th', '7th', '6th', '6th', '5th', '4th', '3rd', '4th']",273,10.0,1
cc3b8e78,Luke-Cundle,England,2002,5,3,"['Jr. PL2 — Div. 2', 'Jr. PL2 — Div. 1', '1. Premier League', 'Jr. PL2 — Div. 2', '1. Premier League', 'Jr. PL2 — Div. 2', '1. Premier League', '1. Premier League', 'Jr. PL2 — Div. 1', '2. Championship']","['1st', '12th', '7th', '4th', '13th', '2nd', '10th', '18th', '11th', '6th']",50,8.0,1
cc3e4c08,Anthony-Lippini,France,1988,9,4,"['2. Ligue 2', '1. Ligue 1', '1. Ligue 1', '2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '2. First Division B']","['2nd', '16th', '17th', '14th', '12th', '17th', '11th', '20th', '8th']",180,0.0,0
cc41eec1,Sebastien-Pocognoli,Belgium,1987,17,7,"['1. First Division', '1. First Division', '1. First Division', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Pro League', '1. Pro League', '1. Pro League', '1. Pro League', '1. Bundesliga', '1. Bundesliga', '1. Premier League', '1. Premier League', '2. Championship', '1. First Division A', '1. First Division A', '1. First Division A', '2. First Division B', '2. First Division B']","['4th', '5th', '2nd', '11th', '1st', '5th', '9th', '2nd', '5th', '4th', '9th', '10th', '13th', '14th', '2nd', '2nd', '3rd', '5th', '4th', '1st']",300,11.0,1
cc41f558,Matthieu-Udol,France,1996,8,2,"['2. Second Division', '2. Ligue 2', '1. Ligue 1', '1. Ligue 1', '2. Ligue 2', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '2. Ligue 2']","['11th', '3rd', '14th', '20th', '1st', '15th', '10th', '19th', '10th']",95,6.0,0
cc478737,Chaher-Zarour,France,1983,4,2,"['2. Ligue 2', '2. Ligue 2', '1. Ligue 1', '2. Ligue 2']","['9th', '3rd', '19th', '11th']",80,3.0,0
cc588cbe,Habib-Keita,Mali,2002,3,2,"['1. Ligue 1', '1. Ligue 1', '1. First Division A']","['4th', '8th', '15th']",15,0.0,0
cc58c4ea,Gojko-Kacar,Serbia,1987,11,4,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. J.League Division 1', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga']","['10th', '4th', '18th', '8th', '15th', '7th', '17th', '16th', '10th', '13th', '12th']",183,19.0,0
cc61ee7a,Guirane-NDaw,Senegal,1984,14,9,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. La Liga', '2. Championship', '2. Championship', '1. Super League', '1. Ligue 1', '2. Ligue 2']","['5th', '5th', '10th', '15th', '7th', '14th', '19th', '17th', '10th', '13th', '4th', '14th', '5th', '19th', '6th']",314,12.0,1
cc700722,Allan,Brazil,1991,11,3,"['1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Premier League', '1. Premier League', '1. Premier League']","['5th', '13th', '16th', '2nd', '3rd', '2nd', '2nd', '7th', '10th', '16th', '12th']",314,12.0,1
cc70a1d5,Jack-Butland,England,1993,11,8,"['4. League Two', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', 'Jr. PL2 — Div. 2', '1. Premier League', '1. Premier League']","['6th', '12th', '23rd', '15th', '9th', '8th', '9th', '9th', '13th', '19th', '16th', '15th', '14th', '3rd', '14th', '12th']",273,0.0,1
cc77354e,Boubacar-Kamara,France,1999,7,2,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Premier League']","['5th', '4th', '5th', '2nd', '5th', '2nd', '16th']",137,3.0,1
cc83b74d,Kasper-Dolberg,Denmark,1997,8,5,"['1. Superliga', '1. Eredivisie', '1. Eredivisie', '2. Eerste Divisie', '1. Eredivisie', '1. Eredivisie', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. La Liga']","['12th', '2nd', '2nd', '11th', '1st', '1st', '5th', '9th', '5th', '18th']",159,56.0,1
cc862ec7,Roman-Zozulya,Ukraine,1989,15,5,"['1. Top League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. La Liga', '2. Segunda División', '2. Segunda División', '2. Segunda División', '2. Segunda División', '2. Segunda División']","['2nd', '1st', '2nd', '2nd', '4th', '4th', '2nd', '3rd', '3rd', '15th', '17th', '4th', '17th', '22nd', '21st']",301,54.0,1
cc86b9a3,Leon-Goretzka,Germany,1995,11,3,"['2. 2. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga']","['14th', '3rd', '6th', '5th', '10th', '2nd', '1st', '1st', '1st', '1st', '3rd']",250,41.0,0
cc89c822,Jakub-Swierczok,Poland,1992,9,7,"['1. Bundesliga', '1. Ekstraklasa', '1. Ekstraklasa', '1. Ekstraklasa', '1. Ekstraklasa', '1. First League', '1. First League', '1. First League', '1. First League', '1. Ekstraklasa', '1. J1 League']","['18th', '4th', '15th', '14th', '7th', '1st', '1st', '1st', '1st', '6th', '5th']",169,73.0,0
cc8f5f70,Adam-Drury,England,1978,13,4,"['2. First Division', '2. First Division', '2. First Division', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '3. League One', '2. Championship', '1. Premier League', '4. League Two', '2. Championship', '2. Championship', '3. League One']","['6th', '8th', '1st', '19th', '9th', '16th', '17th', '22nd', '1st', '2nd', '12th', '4th', '13th', '15th', '11th']",357,4.0,1
cc9256ef,Largie-Ramazani,Belgium,2001,5,2,"['Jr. PL2 — Div. 2', 'Jr. PL2 — Div. 2', '2. Segunda División', '2. Segunda División', '1. La Liga']","['6th', '2nd', '4th', '1st', '15th']",76,24.0,1
cc971106,Rocco-Reitz,Germany,2002,6,4,"['Jr. U17 Bundesliga', 'Jr. U17 Bundesliga', 'Jr. U19 Bundesliga', 'Jr. U19 Bundesliga', '1. Bundesliga', '1. First Division A', '1. Bundesliga']","['11th', '11th', '7th', '33rd', '8th', '9th', '6th']",58,4.0,0
cc972842,Yanis-Lhery,France,2003,2,1,"['1. Ligue 1', '1. Ligue 1']","['11th', '18th']",6,0.0,0
cca05da8,Gonzalo,Spain,1997,3,2,"['2. Segunda División', '2. Segunda División', '1. La Liga']","['14th', '22nd', '12th']",11,0.0,1
ccaa5728,Waldo-Rubio,Spain,1995,6,4,"['2. Segunda División', '1. La Liga', '1. La Liga', '1. La Liga', '1. First Division A', '2. Segunda División']","['16th', '16th', '13th', '19th', '10th', '14th']",60,5.0,1
ccb1c3af,Keagan-Dolly,South Africa,1993,8,3,"['1. Premier Division', '1. Premier Division', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Premier Division', '1. Premier Division']","['1st', '2nd', '15th', '10th', '6th', '8th', '8th', '5th', '4th']",126,15.0,0
ccb6ae73,Cristian-Bustos,Spain,1983,10,6,"['2. Segunda División', '2. Segunda División', '2. Segunda División', '2. Segunda División', '2. Segunda División', '1. La Liga', '2. Segunda División', '2. Segunda División', '2. Segunda División', '1. Super League', '2. Segunda División']","['7th', '9th', '12th', '6th', '2nd', '17th', '10th', '5th', '16th', '6th', '21st']",245,1.0,1
ccbbe661,Ezequiel-Ponce,Argentina,1997,10,7,"['1. Primera Div', '1. Primera Div', '1. Serie A', '1. La Liga', '1. Ligue 1', '1. Super League', '1. Premier League', '1. Premier League', '1. Premier League', '1. La Liga', '1. La Liga']","['12th', '16th', '3rd', '20th', '17th', '3rd', '7th', '2nd', '10th', '13th', '20th']",171,43.0,1
ccc22fea,Bastian-Schweinsteiger,Germany,1984,18,3,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Premier League', '1. Premier League', '1. MLS', '1. MLS', '1. MLS']","['1st', '2nd', '1st', '1st', '4th', '1st', '2nd', '1st', '3rd', '2nd', '1st', '1st', '1st', '5th', '6th', '3rd', '20th', '17th']",445,54.0,1
ccc6d365,Connor-Noss,Ireland,2001,5,3,"['Jr. U17 Bundesliga', 'Jr. U19 Bundesliga', 'Jr. U19 Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga']","['11th', '16th', '7th', '4th', '10th', '6th']",58,10.0,0
ccce7025,Sven-Botman,Netherlands,2000,5,4,"['2. Eerste Divisie', '1. Eredivisie', '1. Ligue 1', '1. Ligue 1', '1. Premier League']","['11th', '10th', '1st', '10th', '6th']",123,7.0,1
cce181df,Geoffrey-Kondogbia,Central African Republic,1993,13,6,"['1. Ligue 1', '2. Ligue 2', '1. La Liga', '1. La Liga', '1. Ligue 1', '1. Ligue 1', '1. Serie A', '1. Serie A', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga']","['19th', '12th', '9th', '5th', '2nd', '3rd', '4th', '7th', '4th', '4th', '9th', '13th', '1st', '3rd', '4th']",308,13.0,1
cce7087c,Antony-Evans,England,1998,7,6,"['4. League Two', 'Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 1', '3. League One', 'Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 1', '1. Bundesliga', '2. 2. Bundesliga', '3. League One', '4. League Two', '3. League One']","['18th', '1st', '7th', '10th', '1st', '7th', '18th', '9th', '12th', '3rd', '15th']",139,27.0,0
cce9f582,Giangiacomo-Magnani,Italy,1995,6,5,"['2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A']","['8th', '11th', '8th', '19th', '10th', '15th', '9th', '18th']",87,1.0,0
ccee698e,Anthony-Limbombe,Belgium,1994,12,7,"['1. Pro League', '1. Pro League', '1. Pro League', '1. Pro League', '2. Eerste Divisie', '1. Eredivisie', '1. First Division A', '1. First Division A', '1. Ligue 1', '1. First Division A', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '2. Eerste Divisie']","['3rd', '5th', '6th', '12th', '1st', '10th', '2nd', '1st', '12th', '5th', '13th', '18th', '9th', '8th']",220,35.0,0
ccf5926f,Alessandro-Rossi,Italy,1997,5,4,"['1. Serie A', '1. Serie A', '2. Serie B', '1. Serie A', '2. Serie B', '2. Serie B']","['8th', '5th', '12th', '8th', '15th', '19th']",61,4.0,0
ccfbb10d,Olivier-Blondel,France,1979,6,3,"['1. Division 1', '1. Ligue 1', '1. Ligue 1', '2. Ligue 2', '2. Ligue 2', '1. Ligue 1']","['15th', '4th', '14th', '16th', '3rd', '10th']",72,0.0,0
ccfe52bd,Martin-Pieckenhagen,Germany,1971,16,5,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Bundesliga']","['17th', '15th', '6th', '14th', '15th', '12th', '11th', '4th', '8th', '8th', '13th', '14th', '14th', '15th', '6th', '5th']",380,1.0,0
cd09e9a1,Diego,Brazil,1988,16,5,"['1. NB I', '1. NB I', '1. NB I', '1. NB I', '2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '2. Ligue 2', '2. Ligue 2', '1. Liga MX', '1. Liga MX', '1. Liga MX', '1. Série A']","['8th', '8th', '13th', '9th', '12th', '6th', '10th', '14th', '11th', '15th', '18th', '7th', '1st', '18th', '11th', '14th', '16th']",350,53.0,0
cd0a9411,Alvaro-Dominguez,Spain,1989,8,2,"['1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga']","['4th', '9th', '7th', '5th', '8th', '6th', '3rd', '4th']",157,8.0,1
cd0fa27b,Hakan-Calhanoglu,Turkey,1994,12,5,"['2. 2. Bundesliga', '3. 3. Liga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A']","['16th', '1st', '16th', '4th', '3rd', '12th', '6th', '5th', '6th', '2nd', '2nd', '7th']",338,75.0,0
cd1acf9d,Trent-Alexander-Arnold,England,1998,7,1,"['Jr. PL2 — Div. 1', '1. Premier League', 'Jr. PL2 — Div. 1', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['3rd', '4th', '2nd', '4th', '2nd', '1st', '3rd', '2nd', '10th']",182,15.0,1
cd2d825f,Thomas-Manfredini,Italy,1980,17,9,"['1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '2. Serie B', '2. Serie B']","['8th', '12th', '14th', '6th', '7th', '6th', '12th', '17th', '7th', '9th', '11th', '18th', '1st', '12th', '15th', '17th', '14th', '17th', '3rd', '13th']",335,9.0,0
cd387ff4,Fallou-Diagne,Senegal,1989,12,7,"['2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Ligue 1', '1. Ligue 1', '3. 3. Liga', '1. Bundesliga', '1. Ligue 1', '1. Ligue 1', '1. Süper Lig', '1. Süper Lig', '1. Super League']","['4th', '17th', '18th', '12th', '5th', '14th', '9th', '8th', '17th', '8th', '14th', '20th', '8th', '13th', '3rd']",210,11.0,0
cd39528d,Dominik-Furman,Poland,1992,11,5,"['1. Ekstraklasa', '1. Ligue 1', '1. Ekstraklasa', '1. Ligue 1', '1. Ekstraklasa', '1. Ekstraklasa', '1. Serie A', '1. Ekstraklasa', '1. Ekstraklasa', '1. Ekstraklasa', '1. Ekstraklasa', '1. Süper Lig', '1. Ekstraklasa', '1. Ekstraklasa']","['1st', '9th', '1st', '17th', '2nd', '1st', '20th', '12th', '5th', '14th', '12th', '20th', '6th', '3rd']",272,22.0,0
cd4256d3,Lewis-Bate,England,2002,4,4,"['Jr. PL2 — Div. 1', '1. Premier League', 'Jr. PL2 — Div. 1', '1. Premier League', 'Jr. PL2 — Div. 1', '3. League One']","['1st', '4th', '2nd', '17th', '13th', '20th']",54,0.0,1
cd53ecf4,Dirk-Kuyt,Netherlands,1980,17,4,"['1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Eredivisie', '1. Eredivisie']","['5th', '7th', '8th', '3rd', '4th', '3rd', '3rd', '4th', '2nd', '7th', '6th', '8th', '2nd', '1st', '2nd', '3rd', '1st']",567,219.0,1
cd56b151,Odise-Roshi,Albania,1991,10,6,"['1. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '1. 1. HNL', '1. 1. HNL', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. NB I']","['17th', '4th', '13th', '13th', '2nd', '1st', '5th', '9th', '8th', '13th', '11th', '11th']",209,19.0,1
cd59b9df,Gregor-Kobel,Switzerland,1997,7,4,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '2. 2. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga']","['4th', '3rd', '9th', '15th', '2nd', '9th', '2nd', '4th']",115,0.0,0
cd7325e1,Ricardo-Costa,Portugal,1981,20,9,"['1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Ligue 1', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. Super League', '1. Super League', '1. La Liga', '1. Swiss Super League', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga']","['2nd', '3rd', '1st', '1st', '2nd', '1st', '1st', '5th', '1st', '8th', '4th', '3rd', '3rd', '5th', '8th', '3rd', '4th', '16th', '5th', '11th', '15th', '12th']",372,23.0,1
cd82452e,Andre-Hahn,Germany,1990,13,5,"['3. 3. Liga', '3. 3. Liga', '3. 3. Liga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga']","['11th', '8th', '15th', '15th', '8th', '3rd', '4th', '9th', '17th', '15th', '15th', '13th', '14th', '10th']",308,56.0,0
cd91444d,Sinan-Tekerci,Turkey,1993,6,5,"['1. Bundesliga', '3. 3. Liga', '3. 3. Liga', '3. 3. Liga', '3. 3. Liga', '3. 3. Liga']","['17th', '6th', '1st', '9th', '15th', '1st']",99,11.0,0
cd9b37a3,Ante-Palaversa,Croatia,2000,4,4,"['1. 1. HNL', '1. First Division A', '1. La Liga', '1. First Division A', '1. First Division A']","['4th', '15th', '15th', '14th', '12th']",87,5.0,1
cd9eed3f,Ivan-Martic,Croatia,1990,13,6,"['1. Swiss Super League', '1. Swiss Super League', '1. Swiss Super League', '1. Swiss Super League', '1. Serie A', '2. Serie B', '1. 1. HNL', '1. 1. HNL', '1. Liga I', '1. Liga I', '1. Liga I', '1. Swiss Super League', '1. Swiss Super League', '1. Liga I']","['6th', '10th', '3rd', '7th', '13th', '7th', '1st', '2nd', '3rd', '4th', '2nd', '9th', '7th', '6th']",187,5.0,0
cda0b317,Joel-Robles,Spain,1990,12,5,"['1. La Liga', '1. La Liga', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', 'Jr. PL2 — Div. 1', '1. Premier League', 'Jr. PL2 — Div. 1', '1. Premier League', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga']","['9th', '15th', '18th', '5th', '11th', '11th', '1st', '7th', '7th', '8th', '10th', '15th', '6th', '5th']",125,0.0,1
cda2ec29,Mario-Sampirisi,Italy,1992,11,7,"['1. Serie A', '1. Serie A', '1. Serie A', '1. Primeira Liga', '1. Serie A', '1. Serie A', '2. Serie B', '2. Serie B', '1. Serie A', '1. Serie A', '2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B']","['17th', '12th', '17th', '16th', '14th', '6th', '3rd', '13th', '17th', '18th', '12th', '3rd', '4th', '5th']",258,6.0,0
cda49f68,Guillermo-Molins,Sweden,1988,19,6,"['1. Allsvenskan', '1. Allsvenskan', '1. Allsvenskan', '1. Allsvenskan', '1. Allsvenskan', '1. Allsvenskan', '1. Pro League', '1. Pro League', '1. La Liga', '1. Allsvenskan', '1. Allsvenskan', '1. Allsvenskan', '1. Allsvenskan', '1. Super League', '1. Super League', '1. Allsvenskan', '1. Allsvenskan', '1. Allsvenskan', '1. Eliteserien', '1. Eliteserien', '1. Eliteserien', '1. Eliteserien']","['7th', '9th', '6th', '7th', '1st', '4th', '1st', '1st', '7th', '1st', '1st', '5th', '1st', '3rd', '11th', '3rd', '2nd', '1st', '12th', '5th', '8th', '9th']",251,53.0,1
cdb97a30,Sanaa-Altama,Chad,1990,5,3,"['2. Ligue 2', '1. Ligue 1', '2. Ligue 2', '1. Liga I', '1. Liga I']","['3rd', '19th', '7th', '17th', '14th']",32,0.0,0
cdc4458b,Dion-Moise-Sahi,Ivory Coast,2001,3,2,"['1. Ligue 1', '1. Ligue 1', '2. Ligue 2']","['15th', '6th', '13th']",24,4.0,0
cdcd5c92,Stephane-Grichting,Switzerland,1979,13,2,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Swiss Super League', '1. Swiss Super League', '1. Swiss Super League']","['6th', '4th', '8th', '6th', '8th', '15th', '8th', '3rd', '9th', '20th', '2nd', '2nd', '8th']",347,1.0,0
cde3309f,Karl-Darlow,England,1990,13,4,"['2. Championship', '5. Conf Premier', '3. League One', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['6th', '19th', '9th', '8th', '11th', '14th', '18th', '1st', '10th', '13th', '13th', '12th', '11th', '6th']",209,0.0,1
cde52ef5,Ivan-Villar,Spain,1997,7,3,"['1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '2. Segunda División', '1. La Liga']","['13th', '15th', '13th', '17th', '17th', '8th', '12th', '11th']",36,0.0,1
cde62671,Sergey-Krivets,Belarus,1986,7,4,"['1. Ekstraklasa', '1. Ekstraklasa', '1. Ekstraklasa', '1. Ligue 1', '2. Ligue 2', '1. Ekstraklasa', '1. Ekstraklasa']","['1st', '5th', '4th', '19th', '3rd', '12th', '12th']",128,14.0,0
cdf65d12,Marlon,Brazil,1995,10,6,"['1. Série A', '1. Série A', '1. Série A', '1. La Liga', '1. Ligue 1', '1. Serie A', '1. Serie A', '1. Serie A', '1. Premier League', '1. Serie A']","['6th', '13th', '13th', '2nd', '8th', '11th', '8th', '8th', '1st', '12th']",152,1.0,1
ce05fadf,Sergio-Almiron,Argentina,1980,14,8,"['1. Serie A', '1. Serie A', '2. Serie B', '2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '1. Ligue 1', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '2. Serie B']","['14th', '6th', '19th', '1st', '8th', '7th', '3rd', '12th', '4th', '10th', '20th', '11th', '8th', '18th', '22nd']",287,35.0,0
ce067ffe,Rafael-Marquez,Mexico,1979,20,6,"['1. Division 1', '1. Division 1', '1. Division 1', '1. Ligue 1', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. MLS', '1. MLS', '1. MLS', '1. Liga MX', '1. Liga MX', '1. Liga MX', '1. Serie A', '1. Serie A', '1. Liga MX', '1. Liga MX', '1. Liga MX']","['1st', '11th', '15th', '2nd', '2nd', '1st', '1st', '2nd', '3rd', '1st', '1st', '3rd', '10th', '4th', '9th', '5th', '15th', '13th', '20th', '17th', '10th', '11th']",426,18.0,1
ce17b5eb,Kevin-Trapp,Germany,1990,13,3,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga']","['7th', '18th', '6th', '13th', '9th', '1st', '2nd', '1st', '1st', '7th', '9th', '5th', '11th', '8th']",306,0.0,0
ce1806be,Sofian-Kiyine,Morocco,1997,7,5,"['1. Serie A', '2. Serie B', '1. Serie A', '2. Serie B', '2. Serie B', '1. Serie A', '1. Serie A', '1. First Division A']","['14th', '12th', '20th', '10th', '2nd', '6th', '20th', '5th']",128,14.0,0
ce1a6c7e,Antonio-Raimondo,Italy,2004,3,1,"['1. Serie A', '1. Serie A', '1. Serie A']","['12th', '13th', '17th']",2,0.0,0
