Nation,Born,id,Country Name,,
BRA,1989,https://fbref.com/en/players/766f48dd/Thiago-Galhardo,Brazil,FALSE,0
FRA,1993,https://fbref.com/en/players/db3164e1/Gauthier-Gallon,France,FALSE,0
CGO,1996,https://fbref.com/en/players/6c731625/Silvere-Ganvoula-MBoussy,Republic of the Congo,FALSE,0
ESP,1999,https://fbref.com/en/players/7226539b/Francisco-Garcia,Spain,FALSE,0
ESP,2001,https://fbref.com/en/players/87b498b0/Joan-Garcia,Spain,FALSE,0
ESP,1994,https://fbref.com/en/players/dafa5038/Saul-Garcia,Spain,FALSE,0
ESP,2004,https://fbref.com/en/players/7aa8adfe/Alejandro-Garnacho,Spain,FALSE,0
FRA,2003,https://fbref.com/en/players/bbdb2789/Djeidi-Gassama,France,FALSE,0
GER,2004,https://fbref.com/en/players/ad2b068c/Linus-Gechter,Germany,FALSE,0
ENG,2002,https://fbref.com/en/players/01962d0d/Joe-Gelhardt,England,FALSE,0
ITA,2000,https://fbref.com/en/players/53e494ec/Luca-Gemello,Italy,FALSE,0
ESP,2004,https://fbref.com/en/players/5b3cfa12/Ismael-Gharbi,Spain,FALSE,0
GRE,1995,https://fbref.com/en/players/112c495e/Dimitris-Giannoulis,Greece,FALSE,0
ESP,1998,https://fbref.com/en/players/6652cf96/Oscar-Gil,Spain,FALSE,0
ESP,2000,https://fbref.com/en/players/9c435456/Mario-Gila,Spain,FALSE,0
USA,2000,https://fbref.com/en/players/79ab7593/Nicholas-Gioacchini,United States,FALSE,0
POR,1999,https://fbref.com/en/players/f0caab96/Toti-Gomes,Portugal,FALSE,0
CIV,1996,https://fbref.com/en/players/ff37d2ef/Cedric-Gondo,Ivory Coast,FALSE,0
URU,1994,https://fbref.com/en/players/1fc474ae/Giovanni-Gonzalez,Uruguay,FALSE,0
ESP,2002,https://fbref.com/en/players/2c56a792/Nicolas-Gonzalez,Spain,FALSE,0
DOM,2002,https://fbref.com/en/players/1ccd3dae/Peter-Gonzalez,Dominican Republic,FALSE,0
ESP,2001,https://fbref.com/en/players/56545648/Roberto-Gonzalez,Spain,FALSE,0
ENG,1995,https://fbref.com/en/players/7aee4dd3/Charlie-Goode,England,FALSE,0
ENG,2004,https://fbref.com/en/players/19a9cb70/Kaide-Gordon,England,FALSE,0
ESP,2002,https://fbref.com/en/players/f3451c66/Gori,Spain,FALSE,0
ESP,1997,https://fbref.com/en/players/fc3d2006/Jaume-Grau,Spain,FALSE,0
CRO,1996,https://fbref.com/en/players/3f034750/Ivo-Grbic,Croatia,FALSE,0
ENG,2002,https://fbref.com/en/players/f3354c07/Sam-Greenwood,England,FALSE,0
SVK,1997,https://fbref.com/en/players/30061f53/Dominik-Greif,Slovakia,FALSE,0
ISL,1997,https://fbref.com/en/players/b79858d5/Albert-Gudmundsson,Iceland,FALSE,0
SWE,1999,https://fbref.com/en/players/d5d22a58/Gabriel-Gudmundsson,Sweden,FALSE,0
FRA,2003,https://fbref.com/en/players/94b442c0/Noah-Guede-Nadje,France,FALSE,0
ENG,2000,https://fbref.com/en/players/d0706b27/Marc-Guehi,England,FALSE,0
FRA,2001,https://fbref.com/en/players/642f9f79/Yanis-Guermouche,France,FALSE,0
GER,2003,https://fbref.com/en/players/00672803/Lasse-Gunther,Germany,FALSE,0
CRO,2002,https://fbref.com/en/players/5ad50391/Josko-Gvardiol,Croatia,FALSE,0
SUR,1993,https://fbref.com/en/players/c8d7131c/Ridgeciano-Haps,Suriname,FALSE,0
ARM,1992,https://fbref.com/en/players/be32269e/Varazdat-Haroyan,Armenia,FALSE,0
NED,1998,https://fbref.com/en/players/65fd099c/Abdou-Harroui,Netherlands,FALSE,0
GER,2002,https://fbref.com/en/players/a3f30508/Luis-Hartwig,Germany,FALSE,0
SUI,1997,https://fbref.com/en/players/f8342731/Silvan-Hefti,Switzerland,FALSE,0
BRA,1994,https://fbref.com/en/players/f28474a4/Henrique,Brazil,FALSE,0
BRA,1997,https://fbref.com/en/players/a2d9f138/Matheus-Henrique,Brazil,FALSE,0
ENG,1997,https://fbref.com/en/players/8a3c1dc7/Rico-Henry,England,FALSE,0
ESP,1999,https://fbref.com/en/players/dea912dc/Kike-Hermoso,Spain,FALSE,0
ESP,1999,https://fbref.com/en/players/90162357/Mario-Hernandez,Spain,FALSE,0
BEL,1999,https://fbref.com/en/players/6d70c771/Daan-Heymans,Belgium,FALSE,0
ECU,2002,https://fbref.com/en/players/0c7a48f8/Piero-Hincapie,Ecuador,FALSE,0
NED,2000,https://fbref.com/en/players/5b418e15/Sydney-van-Hooijdonk,Netherlands,FALSE,0
BUL,1999,https://fbref.com/en/players/d8800a46/Petko-Hristov,Bulgaria,FALSE,0
URU,1988,https://fbref.com/en/players/639ca1cf/Jonathan-Iglesias,Uruguay,FALSE,0
URU,1997,https://fbref.com/en/players/ad513a6b/Juan-Ignacio-Ramirez,Uruguay,FALSE,0
UKR,1997,https://fbref.com/en/players/65bbfba3/Danylo-Ihnatenko,Ukraine,FALSE,0
TUR,2004,https://fbref.com/en/players/683dec01/Burak-Ince,Turkey,FALSE,0
NGA,1996,https://fbref.com/en/players/546bb36e/Bonke-Innocent,Nigeria,FALSE,0
RUS,2001,https://fbref.com/en/players/4c2fa917/Nikita-Iosifov,Russia,FALSE,0
ENG,2003,https://fbref.com/en/players/84c5ceea/Tim-Iroegbunam,England,FALSE,0
JPN,1999,https://fbref.com/en/players/204dded0/Hiroki-Ito,Japan,FALSE,0
SUI,1996,https://fbref.com/en/players/ef233486/Cedric-Itten,Switzerland,FALSE,0
SEN,2001,https://fbref.com/en/players/9c36ed83/Nicolas-Jackson,Senegal,FALSE,0
KOR,1992,https://fbref.com/en/players/34b0387f/Lee-Jae-sung,South Korea,FALSE,0
CRO,1997,https://fbref.com/en/players/a8ee54ad/Kristijan-Jakic,Croatia,FALSE,0
CRO,1996,https://fbref.com/en/players/96f4ebc0/Marin-Jakolis,Croatia,FALSE,0
ALG,1997,https://fbref.com/en/players/4937a9f7/Abdel-Jalil-Medioub,Algeria,FALSE,0
GER,1998,https://fbref.com/en/players/8449d35e/Vitaly-Janelt,Germany,FALSE,0
GER,1999,https://fbref.com/en/players/ee644761/Moritz-Jenz,Germany,FALSE,0
ESP,2001,https://fbref.com/en/players/030ef8d6/Jofre,Spain,FALSE,0
NOR,1998,https://fbref.com/en/players/66784dee/Dennis-Johnsen,Norway,FALSE,0
BRA,2002,https://fbref.com/en/players/0cf465f2/Kaio-Jorge,Brazil,FALSE,0
FRA,2000,https://fbref.com/en/players/d1828392/Lenny-Joseph,France,FALSE,0
MEX,1999,https://fbref.com/en/players/1f1c8a15/Jose-Juan-Macias,Mexico,FALSE,0
ITA,2000,https://fbref.com/en/players/3ef965c1/Flavio-Junior-Bianchi,Italy,FALSE,0
ESP,1999,https://fbref.com/en/players/2a9f6b4d/Jutgla,Spain,FALSE,0
BFA,2001,https://fbref.com/en/players/c066d1a5/Issa-Kabore,Burkina Faso,FALSE,0
GER,2004,https://fbref.com/en/players/6d7598d5/Anton-Kade,Germany,FALSE,0
GER,2000,https://fbref.com/en/players/091c86e2/Felix-Kalu-Nmecha,Germany,FALSE,0
SRB,2000,https://fbref.com/en/players/d3e0c826/Dimitrije-Kamenovic,Serbia,FALSE,0
FRA,2001,https://fbref.com/en/players/c5908bc4/Nordine-Kandil,France,FALSE,0
NED,2002,https://fbref.com/en/players/7ae36711/Denso-Kasius,Netherlands,FALSE,0
COD,1998,https://fbref.com/en/players/f99b71de/Edo-Kayembe,Democratic Republic of the Congo,FALSE,0
ALG,1998,https://fbref.com/en/players/37d04e90/Ilan-Kebbal,Algeria,FALSE,0
TUN,1995,https://fbref.com/en/players/11962fe7/Wajdi-Kechrida,Tunisia,FALSE,0
GRE,2004,https://fbref.com/en/players/6f30a1d5/Dimitrios-Keramitsis,Greece,FALSE,0
POL,2000,https://fbref.com/en/players/dc3e663e/Jakub-Kiwior,Poland,FALSE,0
NOR,2000,https://fbref.com/en/players/3f70db80/Kristoffer-Klaesson,Norway,FALSE,0
TOG,2001,https://fbref.com/en/players/db013c7d/Thibault-Klidje,Togo,FALSE,0
FRA,2004,https://fbref.com/en/players/6751b938/Samuel-Koeberle,France,FALSE,0
FRA,2002,https://fbref.com/en/players/9f1c2822/Philippe-Koffi,France,FALSE,0
CAN,2004,https://fbref.com/en/players/fc076f78/Luca-Koleosho,Canada,FALSE,0
MLI,1999,https://fbref.com/en/players/04bb2b06/Ibrahima-Kone,Mali,FALSE,0
NED,1998,https://fbref.com/en/players/a26fb8aa/Teun-Koopmeiners,Netherlands,FALSE,0
CIV,2001,https://fbref.com/en/players/1f3afdcb/Odilon-Kossonou,Ivory Coast,FALSE,0
GRE,2002,https://fbref.com/en/players/5c522c88/Christos-Kourfalidis,Greece,FALSE,0
CZE,1998,https://fbref.com/en/players/e717705a/Alex-Kral,Czech Republic,FALSE,0
NOR,1997,https://fbref.com/en/players/b804c280/Julian-Kristoffersen,Norway,FALSE,0
GER,1999,https://fbref.com/en/players/f9f92b5f/Florian-Kruger,Germany,FALSE,0
UKR,2001,https://fbref.com/en/players/8197a269/Mykola-Kukharevych,Ukraine,FALSE,0
FRA,2003,https://fbref.com/en/players/5413ef36/Lenny-Lacroix,France,FALSE,0
GRE,1990,https://fbref.com/en/players/591477c9/Vassilis-Lambropoulos,Greece,FALSE,0
GUI,1998,https://fbref.com/en/players/01870104/Mohamed-Lamine-Bayo,Guinea,FALSE,0
CMR,1996,https://fbref.com/en/players/b229aa13/Didier-Lamkel-Ze,Cameroon,FALSE,0
ALG,2001,https://fbref.com/en/players/0ed063d6/Yasser-Larouci,Algeria,FALSE,0
FRA,1998,https://fbref.com/en/players/ebac0ace/Bryan-Lasme,France,FALSE,0
ESP,2001,https://fbref.com/en/players/2bea832e/Latasa,Spain,FALSE,0
FRA,2002,https://fbref.com/en/players/afe39ca8/Theo-Le-Bris,France,FALSE,0
USA,2003,https://fbref.com/en/players/d97ec0d1/Patrick-Leal,United States,FALSE,0
GER,1998,https://fbref.com/en/players/7e12a98d/Maxim-Leitsch,Germany,FALSE,0
CIV,2003,https://fbref.com/en/players/8ca9415f/Felix-Lemarechal,Ivory Coast,FALSE,0
ESP,2003,https://fbref.com/en/players/755da865/Ruben-Lendinez,Spain,FALSE,0
FRA,2000,https://fbref.com/en/players/fcc84a07/Leo-Leroy,France,FALSE,0
GER,2001,https://fbref.com/en/players/13fe7b69/Jamie-Leweling,Germany,FALSE,0
CIV,2000,https://fbref.com/en/players/7452c7a8/Ben-Lhassine-Kone,Ivory Coast,FALSE,0
SWE,1993,https://fbref.com/en/players/4d6a842d/Andreas-Linde,Sweden,FALSE,0
DEN,2000,https://fbref.com/en/players/37dc1a48/Jesper-Lindstrom,Denmark,FALSE,0
ENG,2002,https://fbref.com/en/players/afed6722/Valentino-Livramento,England,FALSE,0
AUT,1997,https://fbref.com/en/players/c455a2b2/Dejan-Ljubicic,Austria,FALSE,0
ESP,2002,https://fbref.com/en/players/38b0cf42/Javier-Llabres,Spain,FALSE,0
ESP,2000,https://fbref.com/en/players/a952a529/Julen-Lobete,Spain,FALSE,0
FRA,2002,https://fbref.com/en/players/40221fa7/Banzouzi-Locko,France,FALSE,0
FRA,2000,https://fbref.com/en/players/9004f318/Samuel-Loric,France,FALSE,0
FRA,1986,https://fbref.com/en/players/07c7eb0c/Anthony-Losilla,France,FALSE,0
POL,2001,https://fbref.com/en/players/5584552e/Marcel-Lotka,Poland,FALSE,0
FRA,2004,https://fbref.com/en/players/9af3613f/Johaneko-Louisjean,France,FALSE,0
ESP,2001,https://fbref.com/en/players/acf5410c/Luismi,Spain,FALSE,0
FRA,2002,https://fbref.com/en/players/5b9512c5/Castello-Lukeba,France,FALSE,0
RUS,1991,https://fbref.com/en/players/8a6ab963/Andrey-Lunyov,Russia,FALSE,0
FRA,2001,https://fbref.com/en/players/080de72a/Yannis-MBemba,France,FALSE,0
COL,1993,https://fbref.com/en/players/b3f8bdef/Deiver-Machado,Colombia,FALSE,0
FIN,1985,https://fbref.com/en/players/14a96e1c/Niki-Maenpaa,Finland,FALSE,0
CTA,1994,https://fbref.com/en/players/bec3d251/Louis-Mafouta,Central African Republic,FALSE,0
CRO,1998,https://fbref.com/en/players/36cf2caf/Matej-Maglica,Croatia,FALSE,0
FRA,1997,https://fbref.com/en/players/caa7aaea/Yohann-Magnin,France,FALSE,0
CRO,1998,https://fbref.com/en/players/fc46aab1/Lovro-Majer,Croatia,FALSE,0
CGO,2002,https://fbref.com/en/players/654f49ca/Beni-Makouana,Republic of the Congo,FALSE,0
ITA,1998,https://fbref.com/en/players/4c8845f7/Youssef-Maleh,Italy,FALSE,0
NED,1999,https://fbref.com/en/players/864163f3/Donyell-Malen,Netherlands,FALSE,0
USA,1999,https://fbref.com/en/players/75402e99/Lennard-Maloney,United States,FALSE,0
GEO,2000,https://fbref.com/en/players/d4b73232/Giorgi-Mamardashvili,Georgia,FALSE,0
ITA,1992,https://fbref.com/en/players/311027cb/Leonardo-Mancuso,Italy,FALSE,0
POR,1998,https://fbref.com/en/players/eef2d8ce/Ricardo-Mangas,Portugal,FALSE,0
SRB,1995,https://fbref.com/en/players/b9d0446f/Nikola-Maras,Serbia,FALSE,0
ITA,1999,https://fbref.com/en/players/880fcdbb/Davide-Marfella,Italy,FALSE,0
ESP,2001,https://fbref.com/en/players/e7630876/Mika-Marmol,Spain,FALSE,0
ESP,1999,https://fbref.com/en/players/cbec0059/Martin,Spain,FALSE,0
ESP,2000,https://fbref.com/en/players/e1e75690/Ander-Martin,Spain,FALSE,0
ESP,1999,https://fbref.com/en/players/2ae30661/Andres-Martin,Spain,FALSE,0
ESP,2002,https://fbref.com/en/players/64035864/Carlos-Martin,Spain,FALSE,0
ESP,1999,https://fbref.com/en/players/ae48c5cb/Ivan-Martin,Spain,FALSE,0
SRB,1998,https://fbref.com/en/players/a396fb61/Erhan-Masovic,Serbia,FALSE,0
NED,1998,https://fbref.com/en/players/a17a94d6/Azor-Matusiwa,Netherlands,FALSE,0
POR,1999,https://fbref.com/en/players/3318286e/Luis-Maximiano,Portugal,FALSE,0
FRA,2004,https://fbref.com/en/players/810edef9/Derek-Mazou-Sacko,France,FALSE,0
ITA,1995,https://fbref.com/en/players/eb0ec070/Pasquale-Mazzocchi,Italy,FALSE,0
SEN,2002,https://fbref.com/en/players/14d2670e/Amadou-Mbengue,Senegal,FALSE,0
FRA,1999,https://fbref.com/en/players/890bc029/Jason-Mbock,France,FALSE,0
SEN,2000,https://fbref.com/en/players/3f3a2cba/Moustapha-Mbow,Senegal,FALSE,0
ENG,2002,https://fbref.com/en/players/96593e89/James-Mcatee,England,FALSE,0
ENG,2001,https://fbref.com/en/players/b2c66859/Kasey-McAteer,England,FALSE,0
SCO,2001,https://fbref.com/en/players/076bb352/Liam-McCarron,Scotland,FALSE,0
SCO,2002,https://fbref.com/en/players/1000a059/Stuart-McKinstry,Scotland,FALSE,0
POR,2002,https://fbref.com/en/players/f20e4cc9/Nuno-Mendes,Portugal,FALSE,0
ESP,2004,https://fbref.com/en/players/45f771db/Tomas-Mendes,Spain,FALSE,0
SEN,1994,https://fbref.com/en/players/9f0f4b49/Arial-Mendy,Senegal,FALSE,0
GHA,1998,https://fbref.com/en/players/9bdd8118/Gideon-Mensah,Ghana,FALSE,0
FRA,2002,https://fbref.com/en/players/0bfca6a1/Quentin-Merlin,France,FALSE,0
GER,1995,https://fbref.com/en/players/0b104510/Marco-Meyerhofer,Germany,FALSE,0
BRA,1999,https://fbref.com/en/players/33502726/Mikael,Brazil,FALSE,0
ISL,2004,https://fbref.com/en/players/5add9b29/Hilmir-Mikaelsson,Iceland,FALSE,0
FRA,2004,https://fbref.com/en/players/14df1d7f/William-Mikelbrencis,France,FALSE,0
ITA,2003,https://fbref.com/en/players/34693494/Fabio-Miretti,Italy,FALSE,0
ITA,1989,https://fbref.com/en/players/fdcdb521/Marco-Modolo,Italy,FALSE,0
ENG,2001,https://fbref.com/en/players/29ddfb9c/Clinton-Mola,England,FALSE,0
ESP,1999,https://fbref.com/en/players/8ac501f5/Monchu,Spain,FALSE,0
ARG,1997,https://fbref.com/en/players/374d5158/Gonzalo-Montiel,Argentina,FALSE,0
ENG,2002,https://fbref.com/en/players/2bc28bb9/Tyler-Morton,England,FALSE,0
COL,2004,https://fbref.com/en/players/dc1ce4f5/Cristhian-Mosquera,Colombia,FALSE,0
ROU,2002,https://fbref.com/en/players/b64073a0/Andrei-Motoc,Romania,FALSE,0
FRA,2001,https://fbref.com/en/players/81ac108d/Baptiste-Mouazan,France,FALSE,0
ENG,2001,https://fbref.com/en/players/2d760d7b/Bali-Mumba,England,FALSE,0
FRA,2003,https://fbref.com/en/players/ee158be5/Junior-Mwanga,France,FALSE,0
ZAM,1998,https://fbref.com/en/players/1d5cab82/Enock-Mwepu,Zambia,FALSE,0
UKR,1999,https://fbref.com/en/players/30d4a2e5/Vitaliy-Mykolenko,Ukraine,FALSE,0
FRA,2004,https://fbref.com/en/players/b85e57bb/Eric-NJo,France,FALSE,0
COD,1993,https://fbref.com/en/players/249ac66d/Vital-NSimba,Democratic Republic of the Congo,FALSE,0
SEN,1996,https://fbref.com/en/players/bcfc4473/Loum-Ndiaye,Senegal,FALSE,0
AUT,2001,https://fbref.com/en/players/da76715c/David-Nemeth,Austria,FALSE,0
FRA,1999,https://fbref.com/en/players/de135234/Aurelien-Nguiamba,France,FALSE,0
FRA,1999,https://fbref.com/en/players/8eef18aa/Sikou-Niakate,France,FALSE,0
NOR,1996,https://fbref.com/en/players/8996350d/Mathias-Normann,Norway,FALSE,0
IRL,2001,https://fbref.com/en/players/ccc6d365/Connor-Noss,Ireland,FALSE,0
ESP,2003,https://fbref.com/en/players/5458f670/Hugo-Novoa,Spain,FALSE,0
HUN,1994,https://fbref.com/en/players/6fb91ea9/Soma-Novothny,Hungary,FALSE,0
FRA,1997,https://fbref.com/en/players/a6103274/Randy-Ntekja,France,FALSE,0
SVK,2002,https://fbref.com/en/players/aa25ce92/Adam-Obert,Slovakia,FALSE,0
FRA,1989,https://fbref.com/en/players/6993927b/Florent-Ogier,France,FALSE,0
NGA,1997,https://fbref.com/en/players/d125f22f/David-Okereke,Nigeria,FALSE,0
LUX,2001,https://fbref.com/en/players/86adbcc7/Mathias-Olesen,Luxembourg,FALSE,0
FRA,2001,https://fbref.com/en/players/c4486bac/Michael-Olise,France,FALSE,0
ESP,1994,https://fbref.com/en/players/a3e4bf46/Brian-Olivan,Spain,FALSE,0
FRA,2000,https://fbref.com/en/players/4534a352/Warmed-Omari,France,FALSE,0
IRL,2002,https://fbref.com/en/players/c393a6c4/Andrew-Omobamidele,Ireland,FALSE,0
BEL,2001,https://fbref.com/en/players/828657ff/Amadou-Onana,Belgium,FALSE,0
ENG,2003,https://fbref.com/en/players/d86a1f3e/Tyler-Onyango,England,FALSE,0
NGA,1998,https://fbref.com/en/players/2944f86f/Frank-Onyeka,Nigeria,FALSE,0
ESP,2000,https://fbref.com/en/players/f9358b61/Pedro-Ortiz,Spain,FALSE,0
MNE,1999,https://fbref.com/en/players/375ed9d7/Milutin-Osmajic,Montenegro,FALSE,0
GER,2000,https://fbref.com/en/players/9662c9ec/Patrick-Osterhage,Germany,FALSE,0
CZE,2000,https://fbref.com/en/players/3ba95f20/Tomas-Ostrak,Czech Republic,FALSE,0
BFA,2002,https://fbref.com/en/players/2f9e4435/Dango-Ouattara,Burkina Faso,FALSE,0
MAR,2000,https://fbref.com/en/players/83299cc0/Azzedine-Ounahi,Morocco,FALSE,0
EQG,2001,https://fbref.com/en/players/d6e3d7fb/Jesus-Owono,Equatorial Guinea,FALSE,0
ESP,2004,https://fbref.com/en/players/19cae58d/Gavi-Paez,Spain,FALSE,0
ITA,2006,https://fbref.com/en/players/8daee720/Simone-Pafundi,Italy,FALSE,0
ESP,1994,https://fbref.com/en/players/49dbab27/Isaac-Palazon-Camacho,Spain,FALSE,0
ENG,2002,https://fbref.com/en/players/dc7f8a28/Cole-Palmer,England,FALSE,0
USA,1997,https://fbref.com/en/players/e5c1e0ca/Erik-Palmer-Brown,United States,FALSE,0
GER,1999,https://fbref.com/en/players/13d23b29/Antonios-Papadopoulos,Germany,FALSE,0
USA,2003,https://fbref.com/en/players/5c50fdbc/Kevin-Paredes,United States,FALSE,0
ITA,2000,https://fbref.com/en/players/0967845b/Fabiano-Parisi,Italy,FALSE,0
ESP,1999,https://fbref.com/en/players/647d39d2/Raul-Parra,Spain,FALSE,0
USA,2003,https://fbref.com/en/players/a2b1ed42/Ricardo-Pepi,United States,FALSE,0
FRA,2003,https://fbref.com/en/players/5c42e7ce/Brayann-Pereira,France,FALSE,0
BRA,1994,https://fbref.com/en/players/a5549ec1/Luan-Peres-Petroni,Brazil,FALSE,0
ISR,1995,https://fbref.com/en/players/e2a302a8/Dor-Peretz,Israel,FALSE,0
ENG,2004,https://fbref.com/en/players/87f12e30/Sonny-Perkins,England,FALSE,0
ITA,2003,https://fbref.com/en/players/6cd33e2a/Mario-Perrone,Italy,FALSE,0
FRA,1997,https://fbref.com/en/players/00638016/Leo-Petrot,France,FALSE,0
SRB,1999,https://fbref.com/en/players/0cb29e91/Njegos-Petrovic,Serbia,FALSE,0
ESP,1997,https://fbref.com/en/players/97d08e60/Alex-Petxa,Spain,FALSE,0
NED,2001,https://fbref.com/en/players/f168d9b9/Immanuel-Pherai,Netherlands,FALSE,0
FRA,1993,https://fbref.com/en/players/ff44d058/Jerome-Phojo,France,FALSE,0
MEX,1996,https://fbref.com/en/players/411fabd7/Orbelin-Pineda,Mexico,FALSE,0
JAM,1993,https://fbref.com/en/players/e541326e/Ethan-Pinnock,Jamaica,FALSE,0
ITA,2003,https://fbref.com/en/players/5dafcdce/Riccardo-Pinzi,Italy,FALSE,0
POL,1998,https://fbref.com/en/players/3c33f9d9/Przemyslaw-Placheta,Poland,FALSE,0
ISR,2002,https://fbref.com/en/players/d697a2d0/Suf-Podgoreanu,Israel,FALSE,0
POL,2000,https://fbref.com/en/players/ec6773f5/Mateusz-Praszelik,Poland,FALSE,0
NIR,2003,https://fbref.com/en/players/b9403c99/Isaac-Price,Northern Ireland,FALSE,0
ESP,2004,https://fbref.com/en/players/f38284bb/Alejandro-Primo,Spain,FALSE,0
ESP,2003,https://fbref.com/en/players/365113c0/Pubill,Spain,FALSE,0
FRA,1999,https://fbref.com/en/players/32c016f8/Afimico-Pululu,France,FALSE,0
FIN,2003,https://fbref.com/en/players/88f53b75/Niklas-Pyyhtia,Finland,FALSE,0
MAR,1991,https://fbref.com/en/players/3b3cbebb/Yacine-Qasmi,Morocco,FALSE,0
GER,2005,https://fbref.com/en/players/a8090a41/Sidney-Raebiger,Germany,FALSE,0
ENG,2002,https://fbref.com/en/players/45685411/Jesuran-Rak-Sakyi,England,FALSE,0
GER,2001,https://fbref.com/en/players/b90c4a43/Diant-Ramaj,Germany,FALSE,0
POR,1997,https://fbref.com/en/players/df9c3473/Guilherme-Ramos,Portugal,FALSE,0
KVX,1993,https://fbref.com/en/players/25749008/Elba-Rashani,Kosovo,FALSE,0
GER,1998,https://fbref.com/en/players/7d450ed3/David-Raum,Germany,FALSE,0
ESP,1995,https://fbref.com/en/players/98ea5115/David-Raya,Spain,FALSE,0
ESP,2002,https://fbref.com/en/players/c31ea173/Lluis-Recasens,Spain,FALSE,0
POR,2002,https://fbref.com/en/players/507d7569/Tiago-Ribeiro,Portugal,FALSE,0
ITA,2001,https://fbref.com/en/players/9823be92/Samuele-Ricci,Italy,FALSE,0
ENG,1998,https://fbref.com/en/players/f9b1b7bf/Omar-Richards,England,FALSE,0
ENG,2000,https://fbref.com/en/players/e0243d23/Taylor-Richards,England,FALSE,0
GER,1988,https://fbref.com/en/players/9f941969/Manuel-Riemann,Germany,FALSE,0
GER,1994,https://fbref.com/en/players/611b1aae/Cimo-Rocker,Germany,FALSE,0
NOR,1995,https://fbref.com/en/players/5f011e05/Stian-Rode-Gregersen,Norway,FALSE,0
LUX,1995,https://fbref.com/en/players/3814b753/Gerson-Rodrigues,Luxembourg,FALSE,0
DEN,1999,https://fbref.com/en/players/57c94db2/Mads-Roerslev,Denmark,FALSE,0
ESP,2000,https://fbref.com/en/players/924ff27e/Leonardo-Roman,Spain,FALSE,0
ESP,2001,https://fbref.com/en/players/2fbe6af0/Ivan-Romero,Spain,FALSE,0
ESP,2001,https://fbref.com/en/players/7868c973/Unai-Ropero,Spain,FALSE,0
NED,1997,https://fbref.com/en/players/1a6b7ea4/Pablo-Rosario,Netherlands,FALSE,0
GER,1999,https://fbref.com/en/players/87ebfdb8/Romario-Rosch,Germany,FALSE,0
GER,2004,https://fbref.com/en/players/90c1f9a4/Tom-Rothe,Germany,FALSE,0
ENG,2003,https://fbref.com/en/players/8c12f884/Jon-Rowe,England,FALSE,0
BRA,1999,https://fbref.com/en/players/a378a02a/Ruan,Brazil,FALSE,0
ESP,2001,https://fbref.com/en/players/35d4f151/Ruben,Spain,FALSE,0
ITA,2003,https://fbref.com/en/players/7152082d/Alessandro-Russo,Italy,FALSE,0
ARG,1994,https://fbref.com/en/players/b75ac54b/Franco-Russo,Argentina,FALSE,0
POR,1993,https://fbref.com/en/players/903b6e8b/Jose-Sa,Portugal,FALSE,0
MLI,1995,https://fbref.com/en/players/6388e356/Falaye-Sacko,Mali,FALSE,0
FRA,2000,https://fbref.com/en/players/c2e5f306/Rafiki-Said-Ahamada,France,FALSE,0
BEL,1999,https://fbref.com/en/players/1b4f1169/Albert-Sambi-Lokonga,Belgium,FALSE,0
ITA,2002,https://fbref.com/en/players/548fea2f/Luigi-Samele,Italy,FALSE,0
ESP,1997,https://fbref.com/en/players/a254bbe0/Antonio-Sanchez,Spain,FALSE,0
ESP,2003,https://fbref.com/en/players/ff4f78e1/Juan-Sanchez,Spain,FALSE,0
NED,1997,https://fbref.com/en/players/60740e70/Philippe-Sandler,Netherlands,FALSE,0
ESP,2004,https://fbref.com/en/players/bc49fd34/Jesus-Santiago,Spain,FALSE,0
ESP,2001,https://fbref.com/en/players/cf59e05f/Sergio-Santos,Spain,FALSE,0
ESP,2001,https://fbref.com/en/players/eaefa2d0/Alvaro-Sanz,Spain,FALSE,0
ECU,2002,https://fbref.com/en/players/ac0d576d/Jeremy-Sarmiento,Ecuador,FALSE,0
ITA,1999,https://fbref.com/en/players/b1f0b916/Giacomo-Satalino,Italy,FALSE,0
URU,2001,https://fbref.com/en/players/86383d0e/Martin-Satriano,Uruguay,FALSE,0
MNE,1991,https://fbref.com/en/players/79f2a5f5/Esteban-Saveljich,Montenegro,FALSE,0
USA,2002,https://fbref.com/en/players/236f02cd/Joe-Scally,United States,FALSE,0
ITA,2003,https://fbref.com/en/players/1e9aa637/Giorgio-Scalvini,Italy,FALSE,0
GER,2001,https://fbref.com/en/players/52afb588/Kevin-Schade,Germany,FALSE,0
HUN,1999,https://fbref.com/en/players/049751d7/Andras-Schafer,Hungary,FALSE,0
ITA,1993,https://fbref.com/en/players/4b55eb4d/Andrea-Schiavone,Italy,FALSE,0
AUT,1998,https://fbref.com/en/players/1c341b14/David-Schnegg,Austria,FALSE,0
GER,1995,https://fbref.com/en/players/87436846/Marvin-Schwabe,Germany,FALSE,0
ESP,2001,https://fbref.com/en/players/98529579/Valentino-Scotta,Spain,FALSE,0
SEN,2001,https://fbref.com/en/players/16463a79/Demba-Seck,Senegal,FALSE,0
GHA,2000,https://fbref.com/en/players/cea59f02/Alidu-Seidu,Ghana,FALSE,0
GER,2003,https://fbref.com/en/players/87ebd8c9/Lion-Semic,Germany,FALSE,0
ITA,2001,https://fbref.com/en/players/79d60e74/Laurens-Serpe,Italy,FALSE,0
GER,1998,https://fbref.com/en/players/40b58bfc/Janni-Serra,Germany,FALSE,0
