ID,Community,Name,CountryFixed,DOB,Season,Squad,Comp,LgRank,MP,Gls
00454f25,0,Soufian-Benyamina,Germany,1990,13,10,4,"['5th', '10th', '11th', '14th', '12th', '17th', '6th', '9th', '16th', '10th', '15th', '6th', '7th', '6th', '19th', '17th']",315,72.0
014b57f5,3,Sergio-Moreno,Spain,1999,3,3,2,"['20th', '10th', '6th', '12th', '19th']",41,2.0
003a5c72,3,Mikel-San-Jose,Spain,1989,13,3,3,"['8th', '6th', '10th', '12th', '4th', '7th', '5th', '7th', '16th', '8th', '11th', '18th', '19th']",358,28.0
0168069e,2,Adama-Coulibaly,Mali,1980,15,3,3,"['5th', '2nd', '8th', '8th', '7th', '4th', '5th', '18th', '8th', '3rd', '9th', '20th', '9th', '16th', '16th']",385,14.0
0170fb91,2,Samba-Sow,Mali,1989,13,5,5,"['11th', '19th', '12th', '12th', '7th', '16th', '15th', '15th', '8th', '12th', '6th', '7th', '17th', '7th']",261,5.0
00a8d210,2,Przemyslaw-Frankowski,Poland,1995,12,4,3,"['8th', '8th', '5th', '3rd', '11th', '2nd', '2nd', '5th', '17th', '20th', '22nd', '7th', '4th']",291,42.0
0172d6cc,1,Yann-Kermorgant,France,1981,9,5,4,"['5th', '20th', '1st', '9th', '18th', '10th', '1st', '16th', '17th', '3rd', '20th']",280,80.0
002d06bb,1,Sylvain-Distin,France,1977,16,6,2,"['9th', '4th', '9th', '16th', '8th', '15th', '14th', '8th', '14th', '20th', '8th', '7th', '7th', '6th', '5th', '11th', '16th']",497,8.0
0108f81e,2,Vincent-Plante,France,1980,8,5,2,"['18th', '11th', '18th', '20th', '7th', '2nd', '5th', '19th']",137,0.0
0174ba21,0,Robin-Hack,Germany,1998,6,4,3,"['12th', '3rd', '16th', '11th', '8th', '17th', '18th']",120,35.0
00963611,0,Konstantinos-Mavropanos,Greece,1997,7,4,5,"['9th', '9th', '6th', '1st', '5th', '2nd', '8th', '6th', '16th', '9th', '15th', '17th']",110,8.0
017ab4d4,3,Arda-Turan,Turkey,1987,17,5,2,"['12th', '3rd', '1st', '5th', '3rd', '8th', '5th', '3rd', '1st', '3rd', '1st', '2nd', '1st', '3rd', '2nd', '1st', '2nd', '13th']",377,52.0
011d8c56,3,Miguel-Angel-Moya,Spain,1984,17,5,1,"['17th', '13th', '12th', '7th', '9th', '3rd', '3rd', '11th', '10th', '13th', '3rd', '3rd', '3rd', '2nd', '12th', '9th', '6th', '5th']",274,0.0
01870104,2,Mohamed-Lamine-Bayo,Guinea,1998,4,2,2,"['10th', '2nd', '17th', '7th']",81,36.0
019f4d0d,4,Leandro-Castan,Brazil,1986,12,6,4,"['8th', '6th', '2nd', '2nd', '3rd', '9th', '16th', '3rd', '16th', '12th', '17th', '10th', '12th']",207,3.0
014a3e8c,2,Michel-Bastos,Brazil,1983,15,9,6,"['17th', '10th', '7th', '5th', '2nd', '3rd', '4th', '3rd', '4th', '2nd', '2nd', '4th', '10th', '2nd', '1st', '17th', '5th']",358,68.0
01ae64cd,3,Aythami-Artiles,Spain,1986,15,4,2,"['18th', '9th', '15th', '1st', '20th', '18th', '1st', '19th', '6th', '4th', '11th', '14th', '19th', '16th', '21st', '12th', '9th', '9th']",372,25.0
014aa7bd,3,Alvaro-Aguado,Spain,1996,6,4,2,"['16th', '21st', '20th', '11th', '2nd', '13th']",109,6.0
01b8a2b2,4,Wojciech-Szczesny,Poland,1990,14,4,3,"['9th', '4th', '3rd', '4th', '4th', '3rd', '3rd', '2nd', '1st', '1st', '1st', '4th', '4th', '8th']",373,0.0
01becd60,2,Alan-Virginius,France,2003,3,2,2,"['7th', '5th', '7th']",50,8.0
01c3aff5,0,Weston-McKennie,United States,1998,7,3,3,"['4th', '10th', '2nd', '14th', '12th', '4th', '4th', '8th']",157,16.0
01ce9e70,1,Kieffer-Moore,Wales,1992,11,10,5,"['24th', '24th', '5th', '2nd', '3rd', '17th', '16th', '4th', '22nd', '2nd', '23rd', '8th', '18th', '2nd', '8th']",293,92.0
009a4f60,0,Julian-Ryerson,Norway,1997,8,2,4,"['5th', '8th', '16th', '3rd', '11th', '7th', '5th', '1st']",129,6.0
01962d0d,1,Joe-Gelhardt,England,2002,5,4,4,"['18th', '23rd', '9th', '1st', '13th', '17th', '14th', '1st']",72,21.0
01ceeb0f,2,Lorik-Cana,Albania,1983,14,6,4,"['11th', '2nd', '9th', '5th', '2nd', '3rd', '2nd', '13th', '8th', '4th', '7th', '9th', '3rd', '14th']",349,13.0
012ac715,2,Guy-Gnabouyou,France,1989,11,4,4,"['3rd', '2nd', '2nd', '2nd', '2nd', '9th', '12th', '4th', '11th', '9th', '22nd']",152,25.0
01e5f06e,3,Sergio-Gomez,Spain,2000,6,6,6,"['7th', '20th', '4th', '2nd', '1st', '18th', '3rd', '9th', '2nd']",113,6.0
01a49bd2,3,Lisandro-Magallan,Argentina,1993,10,6,5,"['5th', '1st', '4th', '1st', '1st', '3rd', '1st', '1st', '16th', '19th', '3rd', '1st', '2nd']",135,5.0
01e9c0a6,3,Jeffren-Suarez,Venezuela,1988,13,6,7,"['1st', '1st', '1st', '4th', '7th', '19th', '5th', '2nd', '14th', '9th', '10th', '7th', '7th']",196,22.0
00b159ff,0,Valdet-Rama,Albania,1987,13,8,6,"['17th', '15th', '12th', '15th', '14th', '19th', '16th', '15th', '17th', '15th', '7th', '17th', '12th']",257,28.0
016828bd,3,Eric-Abidal,France,1979,15,5,4,"['11th', '15th', '14th', '10th', '1st', '1st', '1st', '3rd', '1st', '1st', '1st', '2nd', '1st', '2nd', '1st']",319,0.0
01eb744d,3,Angel-Correa,Argentina,1995,8,1,1,"['3rd', '3rd', '2nd', '2nd', '3rd', '1st', '3rd', '4th']",245,49.0
01efac19,4,Antonin-Barak,Czech Republic,1994,9,6,2,"['11th', '14th', '5th', '1st', '14th', '12th', '13th', '18th', '10th', '9th', '18th', '13th']",184,38.0
021ea92d,1,Armand-Traore,Senegal,1989,11,7,4,"['3rd', '14th', '3rd', '7th', '3rd', '17th', '20th', '4th', '20th', '21st', '17th', '2nd', '11th']",162,4.0
02319ad7,3,Jaime-Mata,Spain,1988,9,3,2,"['3rd', '4th', '7th', '5th', '5th', '8th', '15th', '15th', '16th']",270,88.0
00b28772,3,Nemanja-Maksimovic,Serbia,1995,6,2,1,"['4th', '5th', '8th', '15th', '15th', '16th']",162,5.0
023937a9,4,Ivan-Radovanovic,Serbia,1988,15,7,2,"['20th', '18th', '1st', '16th', '19th', '15th', '16th', '14th', '9th', '14th', '13th', '20th', '17th', '17th', '11th', '17th', '11th']",354,4.0
008925bf,4,Fabio-Caserta,Italy,1978,10,6,2,"['12th', '2nd', '13th', '17th', '11th', '20th', '18th', '15th', '12th', '9th', '16th', '22nd']",272,31.0
00e3f15c,4,Alberto-Fontana,Italy,1974,8,3,2,"['10th', '18th', '12th', '2nd', '16th', '15th', '3rd', '19th']",39,0.0
02503ca3,3,Apono,Spain,1984,8,4,3,"['2nd', '8th', '17th', '11th', '4th', '16th', '20th', '6th', '16th']",199,30.0
02728546,4,Michel-Morganella,Switzerland,1989,12,6,3,"['1st', '3rd', '8th', '8th', '3rd', '19th', '18th', '1st', '11th', '16th', '19th', '4th', '18th', '20th']",193,3.0
02760e49,0,Michel-Vlap,Netherlands,1997,7,4,3,"['9th', '8th', '11th', '8th', '4th', '15th', '4th', '5th']",141,37.0
01834aa0,0,Sebastiaan-Bornauw,Belgium,1999,6,3,2,"['3rd', '6th', '8th', '14th', '16th', '12th', '13th']",108,9.0
02895818,4,Alessio-Sestu,Italy,1983,11,11,2,"['4th', '4th', '19th', '19th', '10th', '14th', '2nd', '14th', '19th', '12th', '16th', '20th', '9th']",230,14.0
028d362d,2,Ludovic-Giuly,France,1976,18,6,5,"['11th', '8th', '6th', '3rd', '4th', '1st', '11th', '15th', '2nd', '3rd', '1st', '1st', '2nd', '2nd', '6th', '13th', '4th', '8th', '8th']",538,113.0
028e70b9,4,Joshua-Zirkzee,Netherlands,2001,6,7,6,"['4th', '3rd', '13th', '3rd', '1st', '1st', '1st', '18th', '20th', '3rd', '3rd', '17th']",104,49.0
00672803,0,Lasse-Gunther,Germany,2003,5,5,5,"['2nd', '13th', '3rd', '18th', '14th', '13th']",53,12.0
012c38ec,0,Meritan-Shabani,Albania,1999,7,6,8,"['7th', '3rd', '1st', '1st', '1st', '12th', '13th', '17th', '4th', '2nd', '6th']",81,13.0
02b29014,1,Abdoulaye-Doucoure,Mali,1993,11,4,3,"['13th', '12th', '9th', '8th', '16th', '17th', '14th', '11th', '19th', '10th', '16th', '12th']",282,33.0
02b2937c,4,Daniele-Dessena,Italy,1987,17,5,2,"['17th', '7th', '12th', '19th', '13th', '16th', '18th', '6th', '15th', '11th', '15th', '18th', '1st', '11th', '16th', '15th', '1st', '19th', '7th', '19th']",397,25.0
02bcaf8e,2,Bilal-Brahimi,Algeria,2000,4,4,2,"['4th', '8th', '14th', '12th', '5th', '13th']",47,1.0
02c15616,3,Marcos-Llorente,Spain,1995,8,3,1,"['2nd', '9th', '3rd', '3rd', '3rd', '1st', '3rd', '4th']",155,16.0
02c89cb6,3,Mario-Fernandez,Spain,1988,7,3,2,"['12th', '20th', '20th', '19th', '6th', '19th', '1st']",83,0.0
0204d102,3,Quique-Rivero,Spain,1992,4,2,2,"['20th', '20th', '11th', '17th']",49,2.0
02c9ea40,1,Elliott-Bennett,England,1988,16,7,5,"['20th', '13th', '4th', '13th', '1st', '12th', '11th', '18th', '20th', '3rd', '18th', '15th', '22nd', '2nd', '15th', '11th', '15th', '4th', '18th', '9th']",476,29.0
027a5151,1,Kemy-Agustien,Curacao,1986,14,12,6,"['10th', '17th', '6th', '11th', '2nd', '18th', '20th', '3rd', '11th', '9th', '6th', '20th', '10th', '19th', '11th', '4th']",227,10.0
02caf6e0,4,Manuel-Lazzari,Italy,1993,7,2,2,"['1st', '17th', '13th', '4th', '6th', '5th', '4th']",211,7.0
02ce2030,2,Uros-Spajic,Serbia,1993,10,6,6,"['2nd', '9th', '17th', '17th', '13th', '1st', '3rd', '3rd', '3rd', '5th', '11th', '4th']",215,4.0
01b63256,2,Pavle-Ninkov,Serbia,1985,10,3,2,"['3rd', '2nd', '2nd', '8th', '10th', '9th', '17th', '17th', '13th', '11th']",190,4.0
02d2c436,3,Luis-Hernandez,Spain,1989,11,4,3,"['10th', '5th', '2nd', '17th', '12th', '11th', '20th', '3rd', '14th', '12th', '17th', '19th']",270,2.0
000b3da6,3,Manuel-Iturra,Chile,1984,10,9,6,"['10th', '18th', '6th', '15th', '17th', '17th', '18th', '8th', '9th', '20th', '3rd', '14th', '15th']",234,2.0
004d185e,3,Tete-Morente,Spain,1996,6,4,2,"['15th', '20th', '18th', '16th', '14th', '12th', '17th', '13th', '20th']",152,11.0
02d819d2,0,Patrick-Banggaard,Denmark,1994,9,4,4,"['6th', '3rd', '1st', '3rd', '4th', '18th', '16th', '10th', '10th', '8th', '8th']",177,6.0
017018d1,0,Fabian-Holland,Germany,1990,12,2,2,"['16th', '1st', '11th', '2nd', '14th', '18th', '10th', '10th', '5th', '7th', '4th', '2nd']",261,6.0
02e4da70,3,Jose-Antonio-Caro,Spain,1993,9,5,3,"['20th', '1st', '11th', '10th', '16th', '4th', '17th', '2nd', '3rd']",121,7.0
02e7fa4f,4,Bruno-Pereirinha,Portugal,1988,12,6,4,"['2nd', '2nd', '2nd', '4th', '5th', '7th', '4th', '7th', '9th', '3rd', '10th', '6th', '12th']",155,4.0
02ef8778,3,Raul-de-Tomas,Spain,1994,10,7,3,"['8th', '20th', '2nd', '5th', '7th', '1st', '20th', '2nd', '20th', '1st', '14th']",251,109.0
02febfdc,4,Raffaele-Maiello,Italy,1991,14,6,2,"['6th', '3rd', '11th', '12th', '16th', '16th', '10th', '18th', '3rd', '3rd', '19th', '8th', '10th', '9th', '2nd']",320,16.0
00823e9a,4,Cesar-Falletti,Uruguay,1992,9,4,3,"['16th', '12th', '12th', '18th', '15th', '11th', '13th', '10th', '3rd']",202,30.0
0300e2dc,0,Alexander-Baumjohann,Germany,1987,15,10,5,"['4th', '18th', '1st', '15th', '1st', '8th', '2nd', '14th', '3rd', '3rd', '11th', '7th', '17th', '19th', '8th', '1st', '2nd']",200,14.0
017917e6,0,Christofer-Heimeroth,Germany,1981,11,2,2,"['7th', '2nd', '4th', '18th', '1st', '15th', '12th', '16th', '8th', '3rd', '4th']",76,0.0
03049c8c,3,Keidi-Bare,Albania,1997,7,3,2,"['3rd', '2nd', '3rd', '14th', '1st', '14th', '17th']",103,2.0
030ef8d6,3,Jofre,Spain,2001,3,2,2,"['1st', '14th', '21st']",11,0.0
032f766b,1,Ali-Al-Habsi,Oman,1981,14,7,5,"['10th', '6th', '3rd', '16th', '16th', '15th', '18th', '5th', '23rd', '20th', '17th', '3rd', '1st', '2nd', '3rd']",322,0.0
032f894e,2,Renato-Sanches,Portugal,1997,8,5,4,"['1st', '1st', '18th', '1st', '1st', '1st', '4th', '1st', '10th', '1st']",144,10.0
0356cf4f,1,Jonathan-Walters,Ireland,1983,17,9,6,"['17th', '13th', '12th', '2nd', '2nd', '2nd', '13th', '17th', '14th', '8th', '9th', '15th', '13th', '13th', '14th', '13th', '9th', '9th', '9th', '13th', '7th', '15th', '24th']",495,94.0
035aa51c,2,Yohan-Demont,France,1978,10,2,2,"['17th', '15th', '14th', '4th', '5th', '18th', '11th', '19th', '12th', '12th']",312,14.0
035c1d09,4,Michele-Camporese,Italy,1992,12,9,2,"['9th', '13th', '4th', '10th', '10th', '5th', '20th', '9th', '17th', '4th', '15th', '20th', '16th', '1st']",229,15.0
03622183,4,Odion-Ighalo,Nigeria,1989,17,10,8,"['9th', '7th', '7th', '15th', '5th', '17th', '15th', '15th', '2nd', '13th', '17th', '7th', '15th', '13th', '3rd', '2nd', '2nd', '4th', '1st', '6th']",349,145.0
00f0482f,1,Shola-Shoretire,England,2004,3,1,2,"['2nd', '8th', '6th', '6th', '12th']",51,17.0
0366fc78,3,Daniel-Candeias,Portugal,1988,15,12,7,"['12th', '1st', '9th', '10th', '15th', '7th', '8th', '5th', '17th', '9th', '3rd', '12th', '3rd', '2nd', '12th', '20th', '5th', '11th']",409,47.0
0367a469,2,Ahmed-Kashi,Algeria,1988,9,6,4,"['16th', '14th', '14th', '1st', '19th', '22nd', '6th', '3rd', '12th', '13th']",191,6.0
0313a347,1,Ezri-Konsa,England,1997,8,3,3,"['22nd', '13th', '6th', '11th', '17th', '11th', '14th', '16th']",212,6.0
036bba5f,3,Ruben-Alcaraz,Spain,1991,8,4,2,"['4th', '2nd', '18th', '16th', '13th', '19th', '2nd', '17th', '19th']",211,26.0
0375723e,4,Simone-Verdi,Italy,1992,12,9,3,"['2nd', '16th', '16th', '2nd', '15th', '18th', '14th', '15th', '15th', '2nd', '7th', '16th', '17th', '10th', '17th', '18th']",290,37.0
03760df0,4,Emiliano-Viviano,Italy,1985,17,8,3,"['15th', '10th', '6th', '5th', '4th', '17th', '16th', '16th', '4th', '7th', '15th', '10th', '10th', '13th', '8th', '8th', '18th']",468,0.0
037f2523,2,Jean-Philippe-Krasso,Ivory Coast,1997,3,2,2,"['11th', '2nd', '18th', '18th']",48,13.0
00638016,2,Leo-Petrot,France,1997,3,2,2,"['4th', '16th', '2nd', '18th']",26,1.0
038aa94a,0,Junior-Caicara,Brazil,1989,12,4,4,"['9th', '1st', '1st', '1st', '5th', '10th', '2nd', '3rd', '2nd', '1st', '12th', '4th', '7th']",289,2.0
03904ca0,3,Joel-Valencia,Ecuador,1994,7,6,5,"['16th', '14th', '1st', '3rd', '3rd', '1st', '22nd', '19th']",110,10.0
039783d3,3,Fausto-Tienza,Spain,1990,7,6,2,"['7th', '11th', '7th', '19th', '8th', '9th', '13th', '15th']",126,5.0
039ae103,3,Ruben-Yanez,Spain,1993,9,6,2,"['20th', '2nd', '1st', '9th', '5th', '1st', '15th', '15th', '22nd']",20,0.0
03a4a101,3,Raul-Goni,Spain,1988,5,3,2,"['18th', '2nd', '14th', '20th', '20th', '16th']",45,0.0
03ac019e,0,Steven-Zellner,Germany,1991,8,3,3,"['18th', '3rd', '12th', '13th', '10th', '5th', '7th', '8th']",73,0.0
03afb275,2,Enzo-Reale,France,1991,6,5,2,"['3rd', '19th', '8th', '8th', '16th', '20th', '7th']",74,8.0
03bd0bf4,0,Naldo,Brazil,1982,14,4,2,"['2nd', '3rd', '2nd', '10th', '3rd', '9th', '11th', '5th', '2nd', '8th', '10th', '2nd', '14th', '17th', '9th']",365,46.0
03c45164,3,Tato,Spain,1992,2,2,2,"['12th', '15th']",4,0.0
03d5e282,4,Massimo-Zappino,Brazil,1981,6,2,2,"['12th', '4th', '2nd', '19th', '3rd', '3rd']",95,0.0
03dc5b1f,3,Nino,Spain,1980,19,4,2,"['5th', '16th', '14th', '10th', '14th', '15th', '11th', '3rd', '19th', '20th', '7th', '16th', '18th', '18th', '6th', '21st', '11th', '6th', '17th']",653,204.0
03df04ff,0,Odisseas-Vlachodimos,Greece,1994,12,4,4,"['11th', '14th', '15th', '13th', '14th', '17th', '2nd', '2nd', '3rd', '11th', '1st', '2nd', '3rd', '3rd', '1st']",245,0.0
016ff750,0,Valentino-Lazaro,Austria,1996,11,7,4,"['2nd', '1st', '1st', '1st', '1st', '10th', '11th', '13th', '2nd', '8th', '3rd', '10th']",211,19.0
03e91055,2,Jason-Berthomier,France,1990,8,5,2,"['11th', '15th', '5th', '3rd', '10th', '5th', '2nd', '17th', '8th', '5th']",221,33.0
03f946ed,4,Andrea-Petagna,Italy,1995,10,9,2,"['8th', '12th', '3rd', '13th', '15th', '4th', '7th', '13th', '20th', '5th', '3rd', '12th']",250,52.0
040d8500,0,Nelson-Valdez,Paraguay,1983,19,9,6,"['6th', '1st', '3rd', '2nd', '9th', '13th', '6th', '5th', '19th', '6th', '6th', '5th', '1st', '9th', '6th', '7th', '2nd', '2nd', '3rd', '1st']",399,82.0
0412b9cd,4,Felipe-Vizeu,Brazil,1997,9,6,5,"['3rd', '6th', '2nd', '12th', '4th', '13th', '11th', '11th', '20th', '2nd']",94,17.0
0420d84f,1,Seamus-Coleman,Ireland,1988,14,3,3,"['6th', '8th', '7th', '7th', '6th', '5th', '11th', '11th', '7th', '8th', '8th', '12th', '10th', '16th', '12th', '4th']",341,22.0
042cac2d,0,Moritz-Stoppelkamp,Germany,1986,15,6,3,"['9th', '14th', '4th', '7th', '6th', '7th', '18th', '18th', '18th', '7th', '18th', '5th', '15th', '15th', '11th']",399,84.0
042e8a49,0,Kingsley-Coman,France,1996,11,3,3,"['1st', '1st', '1st', '1st', '1st', '1st', '1st', '1st', '1st', '1st', '1st', '3rd']",180,31.0
0437c448,3,Sendoa-Agirre,Spain,1975,5,1,2,"['16th', '6th', '4th', '2nd', '19th']",166,27.0
043abf41,2,Yannis-Tafer,Algeria,1991,11,5,2,"['3rd', '2nd', '8th', '9th', '10th', '6th', '7th', '7th', '5th', '6th', '10th']",214,32.0
0442183b,1,Nathaniel-Clyne,England,1991,14,5,4,"['15th', '21st', '20th', '17th', '14th', '8th', '7th', '8th', '4th', '4th', '2nd', '4th', '14th', '14th', '3rd', '5th', '12th', '15th']",347,5.0
01226327,1,Ryan-Bertrand,England,1989,16,9,3,"['19th', '8th', '17th', '22nd', '9th', '6th', '2nd', '6th', '3rd', '3rd', '15th', '7th', '6th', '8th', '17th', '16th', '11th', '15th', '8th']",407,8.0
012c975a,1,Rhys-Williams,England,2001,4,3,3,"['4th', '7th', '3rd', '4th', '2nd', '15th', '19th']",39,3.0
044c3f57,0,John-Verhoek,Netherlands,1989,15,9,5,"['8th', '13th', '6th', '8th', '15th', '4th', '8th', '15th', '4th', '6th', '13th', '18th', '6th', '2nd', '13th', '10th']",371,93.0
046f30a8,1,Michael-Tonge,England,1983,18,9,4,"['13th', '3rd', '8th', '8th', '2nd', '18th', '9th', '3rd', '12th', '14th', '17th', '22nd', '13th', '21st', '13th', '15th', '15th', '22nd', '18th', '10th', '20th', '20th']",476,34.0
0473469e,4,Matteo-Rubin,Italy,1987,11,8,2,"['15th', '18th', '5th', '16th', '9th', '8th', '19th', '16th', '17th', '21st', '9th', '17th', '13th']",248,3.0
047d9cc1,2,Ejike-Uzoenyi,Nigeria,1988,3,3,2,"['13th', '1st', '16th']",6,1.0
048877f5,4,Stefano-Sorrentino,Italy,1979,18,5,5,"['11th', '18th', '12th', '2nd', '2nd', '2nd', '16th', '16th', '14th', '11th', '10th', '12th', '18th', '1st', '11th', '16th', '14th', '13th', '20th']",559,0.0
0489bb30,4,Eddie-Salcedo,Italy,2001,6,5,2,"['12th', '4th', '9th', '10th', '16th', '2nd', '7th']",56,3.0
048a1cbc,0,Raphael-Guerreiro,Portugal,1993,11,3,3,"['4th', '8th', '16th', '15th', '3rd', '4th', '2nd', '2nd', '3rd', '2nd', '4th']",282,38.0
04965583,3,Aleix-Vidal,Spain,1989,13,6,3,"['11th', '7th', '3rd', '17th', '5th', '1st', '2nd', '1st', '6th', '16th', '4th', '14th', '17th']",271,26.0
0076ab7f,3,Nemanja-Gudelj,Serbia,1991,14,7,4,"['13th', '13th', '13th', '8th', '3rd', '2nd', '2nd', '13th', '2nd', '3rd', '4th', '4th', '4th', '18th']",318,34.0
027f513e,3,Hernan-Pellerano,Argentina,1984,12,7,6,"['11th', '13th', '20th', '3rd', '17th', '10th', '12th', '27th', '5th', '3rd', '6th', '3rd', '1st', '8th']",232,5.0
049751d7,4,Andras-Schafer,Hungary,1999,5,4,4,"['11th', '17th', '11th', '6th', '5th', '1st']",32,2.0
04979b5a,0,Lukas-Frode,Germany,1995,9,6,3,"['10th', '17th', '13th', '17th', '8th', '17th', '7th', '18th', '15th', '6th', '12th', '13th', '10th']",181,9.0
0497a545,4,Francesco-Verde,Italy,1999,1,1,1,['15th'],1,0.0
04981123,3,Filip-Malbasic,Serbia,1992,12,7,4,"['4th', '10th', '2nd', '5th', '4th', '3rd', '8th', '11th', '16th', '12th', '2nd', '12th', '11th', '7th']",253,45.0
04989945,4,Simone-Muratore,Italy,1998,4,3,3,"['1st', '1st', '18th', '17th']",31,2.0
049c2adb,3,Diego-Benito-Rey,Spain,1988,4,2,2,"['2nd', '15th', '14th', '21st']",45,0.0
018ce429,3,Rayco-Garcia-Dauta,Spain,1987,4,4,2,"['19th', '15th', '15th', '3rd']",55,4.0
04a65a8f,3,Markel-Bergara,Spain,1986,15,4,2,"['22nd', '22nd', '4th', '6th', '1st', '15th', '12th', '4th', '7th', '12th', '9th', '6th', '8th', '5th', '8th']",260,7.0
04ac8285,3,Jasper-Cillessen,Netherlands,1989,13,5,3,"['11th', '8th', '1st', '1st', '1st', '14th', '12th', '2nd', '2nd', '2nd', '2nd', '1st', '1st', '9th', '13th', '9th', '10th']",203,0.0
04b40c58,4,Nicolo-Bertola,Italy,2003,3,1,1,"['15th', '16th', '14th']",2,0.0
01040647,4,Gennaro-Acampora,Italy,1994,9,4,2,"['5th', '7th', '4th', '19th', '10th', '6th', '3rd', '15th', '7th', '13th']",166,6.0
04b8d5c8,3,Javier-Hervas,Spain,1989,11,8,4,"['16th', '6th', '9th', '22nd', '21st', '3rd', '22nd', '4th', '3rd', '4th', '7th']",207,12.0
009633c8,0,Emir-Spahic,Bosnia and Herzegovina,1980,13,8,4,"['6th', '9th', '7th', '3rd', '7th', '7th', '5th', '14th', '9th', '9th', '3rd', '4th', '4th', '10th', '14th']",298,17.0
04bb2b06,2,Ibrahima-Kone,Mali,1999,6,3,2,"['4th', '7th', '9th', '8th', '16th', '2nd']",102,26.0
04c11885,0,Marvin-Bakalorz,Germany,1989,11,6,4,"['16th', '13th', '2nd', '18th', '18th', '2nd', '13th', '17th', '6th', '21st', '15th', '11th']",277,15.0
00c3d4dc,0,Sebastian-Soto,United States,2000,4,5,6,"['11th', '17th', '6th', '11th', '13th', '7th']",56,24.0
04e17fd5,3,Youssef-En-Nesyri,Morocco,1997,7,3,1,"['11th', '20th', '13th', '18th', '4th', '4th', '4th', '18th']",173,45.0
04e195ee,1,Indiana-Vassilev,United States,2001,6,4,5,"['5th', '17th', '7th', '1st', '16th', '9th', '21st', '10th', '6th']",101,13.0
04e6e152,4,Juan-Pablo-Carrizo,Argentina,1984,11,6,4,"['10th', '14th', '4th', '11th', '9th', '5th', '8th', '4th', '7th', '1st', '4th', '3rd']",102,0.0
05099e0e,2,Remi-Mulumba,Democratic Republic of the Congo,1992,11,6,3,"['11th', '17th', '8th', '7th', '6th', '9th', '16th', '15th', '9th', '16th', '15th', '13th', '15th', '20th']",191,7.0
0512a60a,2,Ismael-Doukoure,France,2003,3,2,2,"['11th', '16th', '6th', '14th']",34,0.0
0515a4cb,2,Christophe-Kerbrat,France,1986,9,1,2,"['7th', '2nd', '16th', '10th', '16th', '10th', '12th', '20th', '8th']",259,2.0
050f6302,2,Franck-Hery,France,1993,1,1,1,['16th'],3,0.0
05174d9e,2,Saber-Khalifa,Tunisia,1986,3,2,1,"['9th', '16th', '6th']",84,18.0
05384ea1,3,Michel,Brazil,1990,13,6,3,"['11th', '13th', '20th', '7th', '5th', '19th', '18th', '14th', '19th', '8th', '12th', '16th', '16th']",242,4.0
05428bc9,2,Sidney-Govou,France,1979,14,3,3,"['3rd', '2nd', '1st', '1st', '1st', '1st', '1st', '1st', '1st', '3rd', '2nd', '2nd', '9th', '16th']",346,51.0
05439de2,0,David-Alaba,Austria,1992,14,4,3,"['8th', '1st', '19th', '11th', '3rd', '2nd', '1st', '1st', '1st', '1st', '1st', '1st', '1st', '1st', '1st', '1st', '2nd']",369,29.0
00a6485f,0,Andreas-Beck,Germany,1987,17,4,3,"['9th', '1st', '6th', '7th', '11th', '11th', '11th', '16th', '9th', '8th', '1st', '1st', '4th', '7th', '16th', '13th', '12th', '15th']",419,7.0
054849d2,0,Iago,Brazil,1997,7,2,3,"['2nd', '3rd', '7th', '15th', '13th', '14th', '10th']",106,4.0
054bd5ec,4,Tom,Brazil,1988,1,1,1,['11th'],1,0.0
0555525f,4,Fabio-Simplicio,Brazil,1979,9,4,2,"['17th', '7th', '5th', '11th', '8th', '5th', '6th', '7th', '11th']",264,43.0
0557ff4f,2,Danilo-Barbosa,Brazil,1996,10,7,5,"['4th', '12th', '10th', '1st', '4th', '7th', '5th', '9th', '3rd', '5th', '9th']",144,6.0
0558e236,1,Shaun-Maloney,Scotland,1983,18,5,3,"['1st', '1st', '2nd', '1st', '2nd', '1st', '1st', '11th', '6th', '2nd', '2nd', '2nd', '1st', '15th', '18th', '5th', '23rd', '20th', '4th', '18th']",310,63.0
0562b7f1,1,Odsonne-Edouard,France,1998,8,4,3,"['1st', '13th', '1st', '1st', '1st', '2nd', '1st', '12th', '15th']",168,74.0
05652d7c,3,Adrian-Gunino,Uruguay,1989,5,4,4,"['8th', '3rd', '7th', '20th', '6th']",91,0.0
0566f8a9,1,Jack-Collison,Wales,1988,8,4,3,"['10th', '9th', '17th', '20th', '3rd', '10th', '13th', '10th', '5th', '13th']",128,11.0
02d6d2b4,1,Matt-Jarvis,England,1986,17,6,6,"['21st', '22nd', '14th', '16th', '7th', '1st', '15th', '17th', '20th', '23rd', '10th', '13th', '12th', '7th', '19th', '7th', '22nd', '10th', '20th']",403,38.0
056d2d95,0,Christopher-Trimmel,Austria,1987,15,2,2,"['2nd', '3rd', '5th', '2nd', '3rd', '2nd', '7th', '6th', '4th', '8th', '3rd', '11th', '7th', '5th', '1st']",396,23.0
05748af4,4,Jadson,Brazil,1993,10,8,3,"['13th', '16th', '10th', '6th', '19th', '19th', '12th', '17th', '14th', '11th', '14th', '16th', '20th']",169,3.0
