ID,Name,CountryFixed,DOB,Season,Squad,Comp,LgRank,MP,Gls,LaLiga or Prem,Prem
92a5ac34,Ricky-Alvarez,Argentina,1988,10,5,"['1. Serie A', '1. Serie A', '1. Serie A', '1. Premier League', '1. Serie A', '1. Serie A', '1. Serie A', '1. Liga MX', '1. Liga MX', '1. Primera Div', '1. Primera Div']","['6th', '9th', '5th', '16th', '15th', '10th', '10th', '17th', '17th', '3rd', '5th']",153,15.0,1,1
92aadee9,Chris-Eagles,England,1985,15,12,"['2. Championship', '2. Championship', '1. Eredivisie', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '2. Championship', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '3. League One', '3. League One', '4. League Two', '1. Premiership', '4. League Two']","['18th', '3rd', '10th', '1st', '1st', '5th', '18th', '8th', '18th', '7th', '14th', '12th', '24th', '16th', '21st', '13th', '12th', '19th']",364,53.0,1,1
92b4758e,Samir-Santos,Brazil,1994,10,5,"['1. Série A', '1. Série A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Premier League', '1. Liga MX']","['10th', '12th', '20th', '13th', '14th', '12th', '13th', '14th', '12th', '19th', '5th']",206,10.0,1,1
92cd4bef,William-Vainqueur,France,1988,13,8,"['1. Ligue 1', '1. Ligue 1', '2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '1. Pro League', '1. Pro League', '1. Pro League', '1. Premier League', '1. Premier League', '1. Serie A', '1. Ligue 1', '1. Süper Lig', '1. Süper Lig', '1. Ligue 1', '1. Ligue 1']","['20th', '19th', '15th', '13th', '9th', '5th', '4th', '2nd', '4th', '15th', '3rd', '5th', '14th', '7th', '17th', '20th']",297,9.0,1,1
92d24319,Patrick-Ebert,Germany,1987,15,7,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '2. 2. Bundesliga', '1. Bundesliga', '1. La Liga', '1. La Liga', '1. Premier League', '1. Premier League', '1. La Liga', '2. Segunda División', '2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '1. Süper Lig']","['10th', '10th', '4th', '18th', '1st', '16th', '14th', '19th', '6th', '6th', '18th', '12th', '9th', '12th', '18th', '13th']",273,26.0,1,1
92e7e919,Son-Heung-min,South Korea,1992,13,3,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['8th', '15th', '7th', '4th', '4th', '3rd', '3rd', '2nd', '3rd', '4th', '6th', '7th', '4th', '3rd']",376,137.0,1,1
9306d5ea,Jonathan-Hogg,England,1988,14,5,"['4. League Two', '2. Championship', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship']","['24th', '16th', '9th', '11th', '3rd', '17th', '16th', '19th', '5th', '16th', '20th', '18th', '20th', '3rd', '23rd']",396,5.0,1,1
9319781b,Ben-Johnson,England,2000,6,1,"['1. Premier League', 'Jr. PL2 — Div. 1', '1. Premier League', 'Jr. PL2 — Div. 1', '1. Premier League', 'Jr. PL2 — Div. 2', '1. Premier League', 'Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 1', '1. Premier League', '1. Premier League']","['13th', '5th', '10th', '11th', '16th', '1st', '6th', '11th', '2nd', '7th', '13th']",85,3.0,1,1
931ed5e9,Nicolas-Anelka,France,1979,20,11,"['1. Division 1', '1. Division 1', '1. Premier League', '1. Premier League', '1. Premier League', '1. La Liga', '1. Division 1', '1. Division 1', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Süper Lig', '1. Süper Lig', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Serie A', '1. Premier League', '1. Super League']","['2nd', '2nd', '3rd', '1st', '2nd', '5th', '9th', '4th', '2nd', '9th', '16th', '8th', '1st', '2nd', '7th', '16th', '2nd', '3rd', '1st', '2nd', '6th', '1st', '17th', '6th']",480,152.0,1,1
9328b835,Lukasz-Fabianski,Poland,1985,17,4,"['1. I Liga', '1. I Liga', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['1st', '3rd', '3rd', '4th', '3rd', '4th', '4th', '4th', '8th', '12th', '15th', '18th', '10th', '16th', '6th', '7th', '13th']",378,0.0,1,1
935e6b8f,Jordan-Henderson,England,1990,15,3,"['2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['17th', '16th', '13th', '10th', '8th', '7th', '2nd', '6th', '8th', '4th', '4th', '2nd', '1st', '3rd', '2nd', '10th']",413,34.0,1,1
936d9e3e,Emmanuel-Adebayor,Togo,1984,19,10,"['1. Division 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. La Liga', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Primera Div']","['17th', '3rd', '3rd', '10th', '4th', '4th', '3rd', '4th', '5th', '3rd', '2nd', '4th', '5th', '6th', '5th', '15th', '2nd', '3rd', '2nd', '17th', '2nd']",414,148.0,1,1
939bc634,Jonas-Lossl,Denmark,1989,14,6,"['1. Superliga', '1. Superliga', '1. Superliga', '1. Superliga', '1. Superliga', '1. Ligue 1', '1. Ligue 1', '1. Bundesliga', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Superliga', '1. Premier League', '1. Superliga', '1. Superliga']","['6th', '4th', '3rd', '6th', '3rd', '10th', '16th', '15th', '16th', '20th', '18th', '12th', '10th', '2nd', '13th', '2nd', '5th']",333,0.0,1,1
93b41c46,Colin-Doyle,Ireland,1985,16,7,"['2. Championship', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', '1. Premier League', '2. Championship', '2. Championship', '3. League One', '3. League One', '3. League One', '1. Premiership', '1. Premiership', '1. Premiership', '2. Championship', '4. League Two']","['23rd', '23rd', '2nd', '19th', '2nd', '18th', '4th', '10th', '22nd', '5th', '11th', '7th', '12th', '17th', '1st', '6th']",182,0.0,1,1
93b891d1,Felipe-Caicedo,Ecuador,1988,17,11,"['1. Swiss Super League', '1. Swiss Super League', '1. Premier League', '1. Premier League', '1. Primeira Liga', '1. La Liga', '1. La Liga', '1. Premier League', '1. Premier League', '1. Premier League', '1. La Liga', '1. La Liga', '1. La Liga', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Pro League']","['2nd', '1st', '9th', '10th', '4th', '17th', '14th', '7th', '9th', '3rd', '10th', '13th', '8th', '5th', '8th', '4th', '6th', '5th', '19th', '2nd', '12th']",389,92.0,1,1
93bfa675,Joey-Barton,England,1982,15,6,"['1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Ligue 1', '2. Championship', '1. Premier League', '2. Championship', '1. Premier League', '1. Premiership']","['9th', '16th', '8th', '15th', '14th', '12th', '18th', '1st', '12th', '5th', '17th', '2nd', '4th', '20th', '1st', '16th', '3rd']",386,33.0,1,1
93cf32a8,Nicolas-Nkoulou,Cameroon,1990,15,6,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Premier League', '1. Super League']","['11th', '8th', '18th', '10th', '2nd', '6th', '4th', '13th', '4th', '9th', '7th', '16th', '17th', '19th', '8th']",381,11.0,1,1
93ee387c,Angel-Rangel,Spain,1982,13,2,"['3. League One', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship']","['1st', '8th', '7th', '3rd', '11th', '9th', '12th', '8th', '12th', '15th', '18th', '19th', '13th']",369,11.0,1,1
93feac6e,Patrick-Bamford,England,1993,12,10,"['2. Championship', '3. League One', '3. League One', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', 'Jr. PL2 — Div. 1', '1. Premier League', '1. Premier League', 'Jr. PL2 — Div. 2']","['19th', '8th', '10th', '3rd', '4th', '19th', '15th', '16th', '19th', '5th', '3rd', '1st', '9th', '13th', '17th', '14th', '1st']",286,102.0,1,1
941bcf75,Paul-Konchesky,England,1981,18,8,"['1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', '3. League One']","['18th', '9th', '14th', '12th', '7th', '11th', '9th', '15th', '17th', '7th', '12th', '8th', '6th', '6th', '9th', '6th', '1st', '14th', '12th', '20th']",531,14.0,1,1
945dea33,Didier-Drogba,Ivory Coast,1978,18,6,"['1. Division 1', '1. Ligue 1', '1. Ligue 1', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Süper Lig', '1. Süper Lig', '1. Premier League', '1. MLS', '1. MLS', '2. USL', '2. USL']","['16th', '7th', '7th', '1st', '1st', '2nd', '2nd', '3rd', '1st', '2nd', '6th', '1st', '2nd', '1st', '7th', '11th', '6th', '5th']",425,191.0,1,1
9460aaed,Moritz-Leitner,Germany,1992,12,8,"['2. 2. Bundesliga', '2. 2. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '3. 3. Liga', '1. Bundesliga', '1. Bundesliga', '1. Serie A', '2. Championship', '2. Championship', '1. Premier League', 'Jr. PL2 — Div. 2', '1. Swiss Super League']","['2nd', '9th', '1st', '2nd', '15th', '14th', '13th', '2nd', '13th', '5th', '14th', '1st', '20th', '11th', '1st']",185,4.0,1,1
9469fb13,Barry-Bannan,Scotland,1989,15,7,"['2. Championship', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '3. League One', '3. League One']","['18th', '6th', '7th', '9th', '16th', '15th', '11th', '10th', '18th', '6th', '4th', '15th', '12th', '16th', '24th', '4th', '3rd']",434,27.0,1,1
9482a3bd,Jonathan-Woodgate,England,1980,16,6,"['1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. La Liga', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship']","['4th', '3rd', '4th', '5th', '15th', '5th', '2nd', '12th', '13th', '11th', '8th', '4th', '14th', '16th', '12th', '4th', '2nd']",296,9.0,1,1
94b2001f,Danilo,Brazil,1991,12,4,"['1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. La Liga', '1. La Liga', '1. Premier League', '1. Premier League', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A']","['1st', '1st', '3rd', '2nd', '2nd', '1st', '1st', '1st', '1st', '4th', '4th', '8th']",253,22.0,1,1
94cf0dab,Jerome-Thomas,England,1983,15,8,"['3. Second Division', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '2. Championship', '3. League One']","['4th', '7th', '11th', '13th', '19th', '11th', '24th', '14th', '2nd', '11th', '10th', '8th', '13th', '11th', '10th', '21st', '21st']",256,22.0,1,1
94f8d10c,Duje-Caleta-Car,Croatia,1996,9,3,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Premier League']","['1st', '1st', '1st', '1st', '5th', '2nd', '5th', '2nd', '3rd', '17th']",188,9.0,1,1
953597a1,Luis-Neto,Portugal,1988,12,5,"['1. Primeira Liga', '1. Serie A', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Süper Lig', '1. Premier League', '1. Premier League', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga']","['7th', '19th', '2nd', '2nd', '1st', '3rd', '3rd', '2nd', '5th', '1st', '4th', '1st', '2nd', '6th']",236,2.0,1,1
953c30b0,Jakob-Sorensen,Denmark,1998,7,2,"['1. Superliga', '1. Superliga', '1. Superliga', '1. Superliga', '2. Championship', '1. Premier League', '2. Championship']","['11th', '14th', '3rd', '10th', '1st', '20th', '2nd']",118,5.0,1,1
95825cf2,Chico,Spain,1987,10,8,"['2. Segunda División', '1. La Liga', '1. La Liga', '1. Serie A', '1. La Liga', '1. Premier League', '1. Premier League', '2. Segunda División', '1. Premier League', '2. Segunda División']","['5th', '11th', '13th', '10th', '8th', '9th', '12th', '10th', '11th', '8th']",211,4.0,1,1
9592289a,Simone-Zaza,Italy,1991,13,9,"['1. Serie A', '1. Serie A', '2. Serie B', '2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Premier League', '1. La Liga', '1. La Liga', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A']","['11th', '18th', '9th', '20th', '17th', '12th', '1st', '1st', '11th', '12th', '4th', '7th', '16th', '17th', '10th']",279,78.0,1,1
95abfdfd,Borja-Gomez-Perez,Spain,1988,7,7,"['2. Segunda División', '1. Premier League', '1. Premier League', '1. La Liga', '1. La Liga', '2. Segunda División', '2. Segunda División', '2. Segunda División', '1. I-League']","['2nd', '5th', '14th', '17th', '15th', '22nd', '15th', '9th', '2nd']",144,3.0,1,1
960acc0a,Badou-Ndiaye,Senegal,1990,10,9,"['1. Tippeligaen', '1. Tippeligaen', '1. Süper Lig', '1. Süper Lig', '1. Premier League', '1. Süper Lig', '1. Süper Lig', '2. Championship', '2. Championship', '1. Süper Lig', '1. Süper Lig', '1. Pro League', '1. Super League', '1. Süper Lig']","['13th', '9th', '5th', '13th', '19th', '1st', '1st', '16th', '15th', '2nd', '8th', '16th', '3rd', '2nd']",256,47.0,1,1
963a9201,Jack-Colback,England,1989,13,4,"['1. Premier League', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', 'Jr. PL2 — Div. 2', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Premier League']","['13th', '15th', '13th', '10th', '13th', '17th', '14th', '15th', '18th', '1st', '10th', '17th', '9th', '17th', '4th', '19th']",373,20.0,1,1
9654d8de,Graziano-Pelle,Italy,1985,19,10,"['1. Serie A', '2. Serie B', '2. Serie B', '1. Serie A', '2. Serie B', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '2. Serie B', '1. Serie A', '1. Serie A', '1. Eredivisie', '1. Eredivisie', '1. Premier League', '1. Premier League', '1. Super League', '1. Super League', '1. Super League', '1. Super League', '1. Super League', '1. Serie A']","['10th', '12th', '9th', '18th', '15th', '11th', '1st', '5th', '4th', '6th', '8th', '10th', '3rd', '2nd', '7th', '6th', '14th', '6th', '3rd', '5th', '5th', '20th']",423,158.0,1,1
96593e89,James-Mcatee,England,2002,3,2,"['Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 1', '1. Premier League', '2. Championship']","['1st', '1st', '1st', '1st']",56,25.0,1,1
9665e2ea,Nicky-Shorey,England,1981,15,9,"['2. First Division', '2. First Division', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '3. League One', '4. League Two', '4. League Two', '1. Super League', '3. League One']","['4th', '9th', '7th', '1st', '8th', '18th', '6th', '6th', '12th', '3rd', '11th', '10th', '19th', '12th', '13th', '16th', '7th', '23rd']",431,13.0,1,1
966e28d0,Fabio-Carvalho,Portugal,2002,5,3,"['Jr. PL2 — Div. 2', 'Jr. PL2 — Div. 2', 'Jr. PL2 — Div. 2', '1. Premier League', '2. Championship', 'Jr. PL2 — Div. 1', '1. Premier League']","['10th', '10th', '10th', '18th', '1st', '6th', '10th']",81,30.0,1,1
9674002f,Mason-Mount,England,1999,7,3,"['Jr. PL2 — Div. 1', '1. Eredivisie', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['5th', '6th', '6th', '4th', '4th', '3rd', '4th']",198,45.0,1,1
9683d0b2,Hugo-Rodallega,Colombia,1985,18,9,"['1. Primera División', '1. Primera División', '1. Primera División', '1. Primera División', '1. Primera División', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Série A', '2. Série B']","['6th', '9th', '5th', '10th', '18th', '11th', '16th', '16th', '15th', '12th', '19th', '17th', '8th', '7th', '6th', '5th', '4th', '14th', '21st', '18th', '3rd']",514,148.0,1,1
